 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Dysprosium.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  8.5510E+00 g/cm3 = 3.1689E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Dy     66    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  32.50 MeV   8.673E-03  3.410E-06    2.52 mm   138.43 um   240.27 um  
  35.00 MeV   8.219E-03  3.194E-06    2.86 mm   154.61 um   270.83 um  
  37.50 MeV   7.817E-03  3.005E-06    3.22 mm   171.19 um   302.86 um  
  40.00 MeV   7.459E-03  2.839E-06    3.60 mm   188.18 um   336.30 um  
  45.00 MeV   6.846E-03  2.558E-06    4.40 mm   236.89 um   407.37 um  
  50.00 MeV   6.342E-03  2.330E-06    5.27 mm   285.03 um   483.79 um  
  55.00 MeV   5.918E-03  2.141E-06    6.21 mm   333.45 um   565.35 um  
  60.00 MeV   5.558E-03  1.981E-06    7.21 mm   382.57 um   651.86 um  
  65.00 MeV   5.246E-03  1.845E-06    8.28 mm   432.61 um   743.15 um  
  70.00 MeV   4.974E-03  1.727E-06    9.41 mm   483.68 um   839.05 um  
  80.00 MeV   4.522E-03  1.533E-06   11.83 mm   635.40 um     1.04 mm  
  90.00 MeV   4.161E-03  1.380E-06   14.49 mm   782.87 um     1.27 mm  
 100.00 MeV   3.866E-03  1.256E-06   17.36 mm   929.92 um     1.50 mm  
 110.00 MeV   3.619E-03  1.153E-06   20.44 mm     1.08 mm     1.76 mm  
 120.00 MeV   3.411E-03  1.067E-06   23.72 mm     1.23 mm     2.02 mm  
 130.00 MeV   3.231E-03  9.927E-07   27.19 mm     1.38 mm     2.30 mm  
 140.00 MeV   3.076E-03  9.287E-07   30.85 mm     1.54 mm     2.60 mm  
 150.00 MeV   2.940E-03  8.728E-07   34.69 mm     1.69 mm     2.90 mm  
 160.00 MeV   2.819E-03  8.236E-07   38.69 mm     1.85 mm     3.22 mm  
 170.00 MeV   2.712E-03  7.798E-07   42.87 mm     2.02 mm     3.54 mm  
 180.00 MeV   2.616E-03  7.406E-07   47.20 mm     2.18 mm     3.88 mm  
 200.00 MeV   2.451E-03  6.735E-07   56.31 mm     2.67 mm     4.58 mm  
 225.00 MeV   2.284E-03  6.055E-07   68.51 mm     3.35 mm     5.51 mm  
 250.00 MeV   2.149E-03  5.505E-07   81.55 mm     4.00 mm     6.48 mm  
 275.00 MeV   2.038E-03  5.050E-07   95.35 mm     4.63 mm     7.50 mm  
 300.00 MeV   1.945E-03  4.667E-07  109.86 mm     5.26 mm     8.55 mm  
 325.00 MeV   1.866E-03  4.340E-07  125.03 mm     5.87 mm     9.64 mm  
 350.00 MeV   1.798E-03  4.058E-07  140.81 mm     6.49 mm    10.76 mm  
 375.00 MeV   1.740E-03  3.812E-07  157.15 mm     7.10 mm    11.90 mm  
 400.00 MeV   1.688E-03  3.595E-07  174.03 mm     7.71 mm    13.06 mm  
 450.00 MeV   1.603E-03  3.229E-07  209.21 mm     9.57 mm    15.45 mm  
 500.00 MeV   1.535E-03  2.934E-07  246.11 mm    11.29 mm    17.89 mm  
 550.00 MeV   1.481E-03  2.690E-07  284.52 mm    12.93 mm    20.37 mm  
 600.00 MeV   1.436E-03  2.485E-07  324.24 mm    14.50 mm    22.89 mm  
 650.00 MeV   1.399E-03  2.310E-07  365.13 mm    16.01 mm    25.43 mm  
 700.00 MeV   1.368E-03  2.159E-07  407.03 mm    17.49 mm    27.98 mm  
 800.00 MeV   1.319E-03  1.911E-07  493.40 mm    22.04 mm    33.08 mm  
 900.00 MeV   1.283E-03  1.716E-07  582.63 mm    26.09 mm    38.16 mm  
   1.00 GeV   1.256E-03  1.558E-07  674.10 mm    29.79 mm    43.20 mm  
   1.10 GeV   1.235E-03  1.427E-07  767.34 mm    33.24 mm    48.16 mm  
   1.20 GeV   1.220E-03  1.318E-07  861.99 mm    36.49 mm    53.04 mm  
   1.30 GeV   1.208E-03  1.225E-07  957.75 mm    39.57 mm    57.84 mm  
   1.40 GeV   1.198E-03  1.144E-07    1.05 m     42.49 mm    62.54 mm  
   1.50 GeV   1.191E-03  1.074E-07    1.15 m     45.29 mm    67.15 mm  
   1.60 GeV   1.186E-03  1.012E-07    1.25 m     47.97 mm    71.66 mm  
   1.70 GeV   1.182E-03  9.571E-08    1.35 m     50.54 mm    76.08 mm  
   1.80 GeV   1.179E-03  9.081E-08    1.45 m     53.02 mm    80.41 mm  
   2.00 GeV   1.177E-03  8.242E-08    1.64 m     60.97 mm    88.79 mm  
   2.25 GeV   1.176E-03  7.395E-08    1.89 m     71.44 mm    98.78 mm  
   2.50 GeV   1.179E-03  6.710E-08    2.14 m     80.59 mm   108.29 mm  
   2.75 GeV   1.183E-03  6.146E-08    2.39 m     88.79 mm   117.33 mm  
   3.00 GeV   1.188E-03  5.671E-08    2.63 m     96.27 mm   125.97 mm  
   3.25 GeV   1.193E-03  5.267E-08    2.88 m    103.18 mm   134.22 mm  
   3.50 GeV   1.199E-03  4.919E-08    3.12 m    109.61 mm   142.13 mm  
   3.75 GeV   1.206E-03  4.615E-08    3.36 m    115.64 mm   149.72 mm  
   4.00 GeV   1.212E-03  4.347E-08    3.60 m    121.32 mm   157.02 mm  
   4.50 GeV   1.225E-03  3.899E-08    4.08 m    140.20 mm   170.83 mm  
   5.00 GeV   1.238E-03  3.536E-08    4.55 m    156.52 mm   183.73 mm  
   5.50 GeV   1.250E-03  3.237E-08    5.02 m    171.04 mm   195.84 mm  
   6.00 GeV   1.262E-03  2.987E-08    5.49 m    184.18 mm   207.26 mm  
   6.50 GeV   1.273E-03  2.773E-08    5.95 m    196.24 mm   218.07 mm  
   7.00 GeV   1.284E-03  2.589E-08    6.41 m    207.43 mm   228.34 mm  
   8.00 GeV   1.305E-03  2.287E-08    7.31 m    244.86 mm   247.50 mm  
   9.00 GeV   1.323E-03  2.050E-08    8.20 m    276.41 mm   265.11 mm  
  10.00 GeV   1.340E-03  1.859E-08    9.07 m    304.01 mm   281.43 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  8.5507E+01                 eV / Angstrom 
  8.5507E+02                keV / micron   
  8.5507E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  2.6983E+02                 eV / (1E15 atoms/cm2)
  3.2629E+02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
