 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Indium.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  7.3000E+00 g/cm3 = 3.8287E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     In     49    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   3.25 MeV   4.678E-02  2.885E-05   59.66 um     3.74 um     6.33 um  
   3.50 MeV   4.471E-02  2.710E-05   66.98 um     4.13 um     7.03 um  
   3.75 MeV   4.285E-02  2.557E-05   74.64 um     4.51 um     7.75 um  
   4.00 MeV   4.116E-02  2.420E-05   82.62 um     4.91 um     8.50 um  
   4.50 MeV   3.822E-02  2.190E-05   99.54 um     5.96 um    10.07 um  
   5.00 MeV   3.573E-02  2.002E-05  117.71 um     7.01 um    11.73 um  
   5.50 MeV   3.360E-02  1.845E-05  137.09 um     8.06 um    13.49 um  
   6.00 MeV   3.174E-02  1.712E-05  157.67 um     9.13 um    15.34 um  
   6.50 MeV   3.011E-02  1.599E-05  179.41 um    10.22 um    17.27 um  
   7.00 MeV   2.866E-02  1.500E-05  202.30 um    11.33 um    19.29 um  
   8.00 MeV   2.620E-02  1.337E-05  251.41 um    14.44 um    23.58 um  
   9.00 MeV   2.418E-02  1.207E-05  304.89 um    17.51 um    28.19 um  
  10.00 MeV   2.249E-02  1.102E-05  362.65 um    20.60 um    33.12 um  
  11.00 MeV   2.105E-02  1.014E-05  424.58 um    23.74 um    38.36 um  
  12.00 MeV   1.981E-02  9.405E-06  490.59 um    26.94 um    43.90 um  
  13.00 MeV   1.872E-02  8.771E-06  560.61 um    30.22 um    49.72 um  
  14.00 MeV   1.776E-02  8.222E-06  634.56 um    33.58 um    55.84 um  
  15.00 MeV   1.691E-02  7.741E-06  712.40 um    37.01 um    62.23 um  
  16.00 MeV   1.614E-02  7.315E-06  794.05 um    40.54 um    68.90 um  
  17.00 MeV   1.546E-02  6.937E-06  879.46 um    44.14 um    75.85 um  
  18.00 MeV   1.483E-02  6.598E-06  968.59 um    47.84 um    83.06 um  
  20.00 MeV   1.374E-02  6.015E-06    1.16 mm    58.51 um    98.27 um  
  22.50 MeV   1.261E-02  5.423E-06    1.41 mm    73.47 um   118.72 um  
  25.00 MeV   1.167E-02  4.942E-06    1.69 mm    88.22 um   140.72 um  
  27.50 MeV   1.088E-02  4.543E-06    1.99 mm   103.05 um   164.22 um  
  30.00 MeV   1.021E-02  4.206E-06    2.31 mm   118.09 um   189.18 um  
  32.50 MeV   9.623E-03  3.919E-06    2.65 mm   133.40 um   215.57 um  
  35.00 MeV   9.111E-03  3.669E-06    3.01 mm   149.04 um   243.34 um  
  37.50 MeV   8.658E-03  3.452E-06    3.40 mm   165.02 um   272.47 um  
  40.00 MeV   8.255E-03  3.259E-06    3.80 mm   181.35 um   302.92 um  
  45.00 MeV   7.567E-03  2.935E-06    4.65 mm   231.05 um   367.71 um  
  50.00 MeV   7.001E-03  2.672E-06    5.58 mm   279.54 um   437.48 um  
  55.00 MeV   6.527E-03  2.454E-06    6.58 mm   327.92 um   512.05 um  
  60.00 MeV   6.124E-03  2.271E-06    7.65 mm   376.71 um   591.23 um  
  65.00 MeV   5.776E-03  2.114E-06    8.79 mm   426.17 um   674.87 um  
  70.00 MeV   5.474E-03  1.978E-06    9.99 mm   476.46 um   762.81 um  
  80.00 MeV   4.971E-03  1.755E-06   12.59 mm   633.77 um   951.10 um  
  90.00 MeV   4.570E-03  1.579E-06   15.43 mm   784.68 um     1.16 mm  
 100.00 MeV   4.242E-03  1.437E-06   18.51 mm   933.92 um     1.37 mm  
 110.00 MeV   3.970E-03  1.319E-06   21.81 mm     1.08 mm     1.61 mm  
 120.00 MeV   3.739E-03  1.219E-06   25.33 mm     1.23 mm     1.85 mm  
 130.00 MeV   3.541E-03  1.134E-06   29.06 mm     1.39 mm     2.11 mm  
 140.00 MeV   3.369E-03  1.061E-06   32.98 mm     1.54 mm     2.38 mm  
 150.00 MeV   3.219E-03  9.969E-07   37.10 mm     1.70 mm     2.66 mm  
 160.00 MeV   3.086E-03  9.404E-07   41.40 mm     1.86 mm     2.95 mm  
 170.00 MeV   2.968E-03  8.902E-07   45.88 mm     2.02 mm     3.25 mm  
 180.00 MeV   2.862E-03  8.454E-07   50.54 mm     2.18 mm     3.56 mm  
