 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Thulium.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  9.3210E+00 g/cm3 = 3.3227E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Tm     69    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  70.00 MeV   4.885E-03  1.737E-06    8.81 mm   461.44 um   812.49 um  
  80.00 MeV   4.443E-03  1.542E-06   11.07 mm   604.01 um     1.01 mm  
  90.00 MeV   4.091E-03  1.388E-06   13.55 mm   742.98 um     1.22 mm  
 100.00 MeV   3.802E-03  1.263E-06   16.23 mm   881.78 um     1.45 mm  
 110.00 MeV   3.561E-03  1.160E-06   19.10 mm     1.02 mm     1.69 mm  
 120.00 MeV   3.357E-03  1.073E-06   22.15 mm     1.16 mm     1.95 mm  
 130.00 MeV   3.181E-03  9.987E-07   25.38 mm     1.31 mm     2.22 mm  
 140.00 MeV   3.029E-03  9.344E-07   28.79 mm     1.46 mm     2.50 mm  
 150.00 MeV   2.895E-03  8.782E-07   32.36 mm     1.60 mm     2.79 mm  
 160.00 MeV   2.777E-03  8.286E-07   36.09 mm     1.76 mm     3.09 mm  
 170.00 MeV   2.672E-03  7.846E-07   39.97 mm     1.91 mm     3.41 mm  
 180.00 MeV   2.578E-03  7.452E-07   44.00 mm     2.07 mm     3.73 mm  
 200.00 MeV   2.416E-03  6.777E-07   52.48 mm     2.53 mm     4.40 mm  
 225.00 MeV   2.252E-03  6.093E-07   63.82 mm     3.16 mm     5.29 mm  
 250.00 MeV   2.120E-03  5.540E-07   75.93 mm     3.77 mm     6.22 mm  
 275.00 MeV   2.011E-03  5.082E-07   88.76 mm     4.36 mm     7.20 mm  
 300.00 MeV   1.919E-03  4.697E-07  102.24 mm     4.95 mm     8.20 mm  
 325.00 MeV   1.842E-03  4.369E-07  116.33 mm     5.53 mm     9.24 mm  
 350.00 MeV   1.775E-03  4.085E-07  130.99 mm     6.11 mm    10.31 mm  
 375.00 MeV   1.717E-03  3.837E-07  146.17 mm     6.69 mm    11.40 mm  
 400.00 MeV   1.667E-03  3.618E-07  161.84 mm     7.26 mm    12.52 mm  
 450.00 MeV   1.583E-03  3.251E-07  194.50 mm     8.99 mm    14.79 mm  
 500.00 MeV   1.517E-03  2.954E-07  228.76 mm    10.60 mm    17.13 mm  
 550.00 MeV   1.463E-03  2.708E-07  264.40 mm    12.13 mm    19.50 mm  
 600.00 MeV   1.419E-03  2.502E-07  301.27 mm    13.61 mm    21.91 mm  
 650.00 MeV   1.382E-03  2.326E-07  339.21 mm    15.03 mm    24.33 mm  
 700.00 MeV   1.352E-03  2.173E-07  378.09 mm    16.41 mm    26.76 mm  
 800.00 MeV   1.303E-03  1.924E-07  458.22 mm    20.64 mm    31.63 mm  
 900.00 MeV   1.268E-03  1.727E-07  540.99 mm    24.41 mm    36.49 mm  
   1.00 GeV   1.241E-03  1.569E-07  625.83 mm    27.87 mm    41.29 mm  
   1.10 GeV   1.221E-03  1.437E-07  712.31 mm    31.09 mm    46.03 mm  
   1.20 GeV   1.206E-03  1.327E-07  800.09 mm    34.12 mm    50.68 mm  
   1.30 GeV   1.194E-03  1.233E-07  888.89 mm    37.00 mm    55.26 mm  
   1.40 GeV   1.185E-03  1.152E-07  978.49 mm    39.73 mm    59.74 mm  
   1.50 GeV   1.178E-03  1.081E-07    1.07 m     42.35 mm    64.14 mm  
   1.60 GeV   1.173E-03  1.019E-07    1.16 m     44.85 mm    68.44 mm  
   1.70 GeV   1.169E-03  9.640E-08    1.25 m     47.26 mm    72.66 mm  
   1.80 GeV   1.167E-03  9.146E-08    1.34 m     49.57 mm    76.78 mm  
   2.00 GeV   1.164E-03  8.301E-08    1.53 m     56.96 mm    84.78 mm  
   2.25 GeV   1.164E-03  7.448E-08    1.75 m     66.67 mm    94.31 mm  
   2.50 GeV   1.166E-03  6.759E-08    1.98 m     75.17 mm   103.37 mm  
   2.75 GeV   1.170E-03  6.191E-08    2.21 m     82.80 mm   112.00 mm  
   3.00 GeV   1.175E-03  5.713E-08    2.44 m     89.75 mm   120.23 mm  
   3.25 GeV   1.181E-03  5.306E-08    2.67 m     96.18 mm   128.09 mm  
   3.50 GeV   1.187E-03  4.955E-08    2.89 m    102.16 mm   135.63 mm  
   3.75 GeV   1.193E-03  4.649E-08    3.12 m    107.76 mm   142.87 mm  
   4.00 GeV   1.200E-03  4.380E-08    3.34 m    113.05 mm   149.83 mm  
   4.50 GeV   1.213E-03  3.928E-08    3.78 m    130.54 mm   162.99 mm  
   5.00 GeV   1.226E-03  3.563E-08    4.22 m    145.67 mm   175.28 mm  
   5.50 GeV   1.238E-03  3.262E-08    4.66 m    159.12 mm   186.82 mm  
   6.00 GeV   1.250E-03  3.009E-08    5.09 m    171.31 mm   197.70 mm  
   6.50 GeV   1.261E-03  2.794E-08    5.51 m    182.49 mm   207.99 mm  
   7.00 GeV   1.272E-03  2.608E-08    5.94 m    192.86 mm   217.78 mm  
   8.00 GeV   1.293E-03  2.304E-08    6.77 m    227.48 mm   236.02 mm  
   9.00 GeV   1.312E-03  2.066E-08    7.59 m    256.66 mm   252.78 mm  
  10.00 GeV   1.329E-03  1.873E-08    8.41 m    282.18 mm   268.30 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  9.3207E+01                 eV / Angstrom 
  9.3207E+02                keV / micron   
  9.3207E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  2.8051E+02                 eV / (1E15 atoms/cm2)
  3.4196E+02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
