 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Sulfur.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  2.0686E+00 g/cm3 = 3.8848E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      S     16    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   4.00 MeV   6.808E-02  3.944E-05  167.62 um     7.03 um     8.66 um  
   4.50 MeV   6.249E-02  3.558E-05  204.48 um     9.05 um    10.44 um  
   5.00 MeV   5.785E-02  3.244E-05  244.47 um    10.97 um    12.36 um  
   5.50 MeV   5.391E-02  2.983E-05  287.53 um    12.87 um    14.41 um  
   6.00 MeV   5.054E-02  2.764E-05  333.60 um    14.77 um    16.59 um  
   6.50 MeV   4.760E-02  2.576E-05  382.63 um    16.68 um    18.89 um  
   7.00 MeV   4.503E-02  2.413E-05  434.58 um    18.61 um    21.32 um  
   8.00 MeV   4.071E-02  2.144E-05  546.96 um    25.17 um    26.54 um  
   9.00 MeV   3.722E-02  1.932E-05  670.57 um    31.39 um    32.23 um  
  10.00 MeV   3.434E-02  1.760E-05  805.18 um    37.51 um    38.38 um  
  11.00 MeV   3.191E-02  1.617E-05  950.54 um    43.64 um    44.98 um  
  12.00 MeV   2.984E-02  1.497E-05    1.11 mm    49.82 um    52.02 um  
  13.00 MeV   2.805E-02  1.394E-05    1.27 mm    56.10 um    59.49 um  
  14.00 MeV   2.648E-02  1.305E-05    1.45 mm    62.48 um    67.38 um  
  15.00 MeV   2.510E-02  1.227E-05    1.64 mm    68.98 um    75.69 um  
  16.00 MeV   2.387E-02  1.158E-05    1.83 mm    75.61 um    84.40 um  
  17.00 MeV   2.277E-02  1.097E-05    2.04 mm    82.35 um    93.52 um  
  18.00 MeV   2.177E-02  1.042E-05    2.26 mm    89.23 um   103.04 um  
  20.00 MeV   2.005E-02  9.486E-06    2.72 mm   113.07 um   123.24 um  
  22.50 MeV   1.828E-02  8.536E-06    3.34 mm   147.03 um   150.64 um  
  25.00 MeV   1.683E-02  7.766E-06    4.03 mm   179.54 um   180.35 um  
  27.50 MeV   1.562E-02  7.128E-06    4.77 mm   211.62 um   212.31 um  
  30.00 MeV   1.459E-02  6.592E-06    5.57 mm   243.71 um   246.45 um  
  32.50 MeV   1.370E-02  6.133E-06    6.42 mm   276.05 um   282.74 um  
  35.00 MeV   1.293E-02  5.737E-06    7.33 mm   308.78 um   321.11 um  
  37.50 MeV   1.225E-02  5.391E-06    8.28 mm   341.96 um   361.53 um  
  40.00 MeV   1.165E-02  5.086E-06    9.29 mm   375.65 um   403.95 um  
  45.00 MeV   1.063E-02  4.573E-06   11.46 mm   494.09 um   494.65 um  
  50.00 MeV   9.792E-03  4.157E-06   13.82 mm   606.37 um   592.90 um  
  55.00 MeV   9.097E-03  3.814E-06   16.37 mm   716.39 um   698.42 um  
  60.00 MeV   8.509E-03  3.524E-06   19.11 mm   825.86 um   810.97 um  
  65.00 MeV   8.004E-03  3.278E-06   22.02 mm   935.68 um   930.30 um  
  70.00 MeV   7.566E-03  3.065E-06   25.12 mm     1.05 mm     1.06 mm  
  80.00 MeV   6.843E-03  2.714E-06   31.81 mm     1.44 mm     1.33 mm  
