 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Potassium.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  8.6320E-01 g/cm3 = 1.3295E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      K     19    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   2.50 MeV   9.164E-02  5.484E-05  190.33 um     8.94 um    11.21 um  
   2.75 MeV   8.575E-02  5.051E-05  222.78 um    10.39 um    12.97 um  
   3.00 MeV   8.066E-02  4.685E-05  257.36 um    11.86 um    14.84 um  
   3.25 MeV   7.621E-02  4.371E-05  294.06 um    13.33 um    16.81 um  
   3.50 MeV   7.229E-02  4.099E-05  332.81 um    14.82 um    18.87 um  
   3.75 MeV   6.880E-02  3.861E-05  373.61 um    16.34 um    21.03 um  
   4.00 MeV   6.567E-02  3.650E-05  416.42 um    17.88 um    23.29 um  
   4.50 MeV   6.028E-02  3.294E-05  507.91 um    22.91 um    28.08 um  
   5.00 MeV   5.581E-02  3.004E-05  607.16 um    27.75 um    33.23 um  
   5.50 MeV   5.202E-02  2.764E-05  714.01 um    32.53 um    38.73 um  
   6.00 MeV   4.877E-02  2.561E-05  828.33 um    37.31 um    44.59 um  
   6.50 MeV   4.594E-02  2.387E-05  949.98 um    42.14 um    50.77 um  
   7.00 MeV   4.346E-02  2.237E-05    1.08 mm    47.03 um    57.30 um  
   8.00 MeV   3.930E-02  1.989E-05    1.36 mm    63.40 um    71.32 um  
   9.00 MeV   3.594E-02  1.792E-05    1.66 mm    78.97 um    86.61 um  
  10.00 MeV   3.316E-02  1.633E-05    2.00 mm    94.32 um   103.13 um  
  11.00 MeV   3.083E-02  1.501E-05    2.36 mm   109.71 um   120.86 um  
  12.00 MeV   2.883E-02  1.389E-05    2.74 mm   125.28 um   139.76 um  
  13.00 MeV   2.710E-02  1.294E-05    3.16 mm   141.08 um   159.82 um  
  14.00 MeV   2.559E-02  1.212E-05    3.59 mm   157.18 um   181.01 um  
  15.00 MeV   2.426E-02  1.139E-05    4.06 mm   173.58 um   203.32 um  
  16.00 MeV   2.307E-02  1.076E-05    4.54 mm   190.30 um   226.72 um  
  17.00 MeV   2.201E-02  1.019E-05    5.06 mm   207.36 um   251.20 um  
  18.00 MeV   2.105E-02  9.686E-06    5.59 mm   224.75 um   276.73 um  
  20.00 MeV   1.939E-02  8.817E-06    6.73 mm   284.17 um   330.96 um  
  22.50 MeV   1.768E-02  7.936E-06    8.29 mm   368.71 um   404.48 um  
  25.00 MeV   1.628E-02  7.221E-06    9.99 mm   449.87 um   484.19 um  
  27.50 MeV   1.511E-02  6.630E-06   11.83 mm   530.08 um   569.92 um  
  30.00 MeV   1.412E-02  6.132E-06   13.80 mm   610.42 um   661.52 um  
  32.50 MeV   1.326E-02  5.707E-06   15.91 mm   691.48 um   758.83 um  
  35.00 MeV   1.251E-02  5.339E-06   18.15 mm   773.58 um   861.74 um  
  37.50 MeV   1.186E-02  5.017E-06   20.51 mm   856.91 um   970.11 um  
  40.00 MeV   1.127E-02  4.734E-06   23.01 mm   941.58 um     1.08 mm  
  45.00 MeV   1.029E-02  4.257E-06   28.36 mm     1.24 mm     1.33 mm  
  50.00 MeV   9.482E-03  3.871E-06   34.20 mm     1.52 mm     1.59 mm  
  55.00 MeV   8.811E-03  3.552E-06   40.51 mm     1.79 mm     1.87 mm  
  60.00 MeV   8.242E-03  3.283E-06   47.28 mm     2.06 mm     2.17 mm  
  65.00 MeV   7.754E-03  3.053E-06   54.49 mm     2.34 mm     2.49 mm  
  70.00 MeV   7.331E-03  2.855E-06   62.14 mm     2.61 mm     2.83 mm  
  80.00 MeV   6.631E-03  2.530E-06   78.69 mm     3.58 mm     3.56 mm  
  90.00 MeV   6.076E-03  2.273E-06   96.87 mm     4.48 mm     4.35 mm  
 100.00 MeV   5.625E-03  2.066E-06  116.61 mm     5.36 mm     5.20 mm  
 110.00 MeV   5.250E-03  1.894E-06  137.85 mm     6.23 mm     6.10 mm  
 120.00 MeV   4.935E-03  1.750E-06  160.52 mm     7.10 mm     7.06 mm  
 130.00 MeV   4.665E-03  1.627E-06  184.57 mm     7.97 mm     8.07 mm  
 140.00 MeV   4.431E-03  1.520E-06  209.96 mm     8.85 mm     9.13 mm  
 150.00 MeV   4.227E-03  1.428E-06  236.63 mm     9.73 mm    10.24 mm  
 160.00 MeV   4.047E-03  1.346E-06  264.53 mm    10.62 mm    11.39 mm  
 170.00 MeV   3.888E-03  1.274E-06  293.63 mm    11.52 mm    12.58 mm  
 180.00 MeV   3.745E-03  1.209E-06  323.88 mm    12.42 mm    13.81 mm  
 200.00 MeV   3.501E-03  1.098E-06  387.65 mm    15.60 mm    16.38 mm  
 225.00 MeV   3.254E-03  9.856E-07  473.18 mm    20.03 mm    19.78 mm  
 250.00 MeV   3.056E-03  8.949E-07  564.73 mm    24.16 mm    23.37 mm  
 275.00 MeV   2.892E-03  8.200E-07  661.84 mm    28.11 mm    27.12 mm  
 300.00 MeV   2.756E-03  7.571E-07  764.09 mm    31.95 mm    31.02 mm  
 325.00 MeV   2.641E-03  7.035E-07  871.12 mm    35.70 mm    35.05 mm  
 350.00 MeV   2.542E-03  6.572E-07  982.57 mm    39.39 mm    39.19 mm  
 375.00 MeV   2.456E-03  6.168E-07    1.10 m     43.03 mm    43.42 mm  
 400.00 MeV   2.381E-03  5.813E-07    1.22 m     46.62 mm    47.75 mm  
 450.00 MeV   2.257E-03  5.216E-07    1.47 m     59.13 mm    56.62 mm  
 500.00 MeV   2.159E-03  4.734E-07    1.73 m     70.46 mm    65.73 mm  
 550.00 MeV   2.079E-03  4.336E-07    2.00 m     81.03 mm    75.01 mm  
 600.00 MeV   2.014E-03  4.002E-07    2.28 m     91.05 mm    84.41 mm  
 650.00 MeV   1.960E-03  3.717E-07    2.57 m    100.64 mm    93.90 mm  
 700.00 MeV   1.915E-03  3.471E-07    2.87 m    109.86 mm   103.44 mm  
 800.00 MeV   1.843E-03  3.069E-07    3.49 m    141.41 mm   122.57 mm  
 900.00 MeV   1.790E-03  2.752E-07    4.12 m    168.83 mm   141.64 mm  
   1.00 GeV   1.751E-03  2.497E-07    4.78 m    193.64 mm   160.55 mm  
   1.10 GeV   1.720E-03  2.286E-07    5.44 m    216.53 mm   179.22 mm  
   1.20 GeV   1.697E-03  2.109E-07    6.12 m    237.92 mm   197.60 mm  
   1.30 GeV   1.678E-03  1.958E-07    6.81 m    258.06 mm   215.66 mm  
   1.40 GeV   1.664E-03  1.828E-07    7.50 m    277.14 mm   233.38 mm  
   1.50 GeV   1.653E-03  1.715E-07    8.20 m    295.29 mm   250.77 mm  
   1.60 GeV   1.644E-03  1.615E-07    8.90 m    312.63 mm   267.80 mm  
   1.70 GeV   1.638E-03  1.527E-07    9.60 m    329.24 mm   284.49 mm  
   1.80 GeV   1.633E-03  1.448E-07   10.31 m    345.20 mm   300.84 mm  
   2.00 GeV   1.627E-03  1.313E-07   11.73 m    401.22 mm   332.55 mm  
   2.25 GeV   1.624E-03  1.177E-07   13.51 m    475.68 mm   370.41 mm  
   2.50 GeV   1.625E-03  1.067E-07   15.29 m    540.12 mm   406.45 mm  
   2.75 GeV   1.628E-03  9.767E-08   17.07 m    597.58 mm   440.82 mm  
   3.00 GeV   1.633E-03  9.007E-08   18.84 m    649.79 mm   473.65 mm  
   3.25 GeV   1.639E-03  8.360E-08   20.61 m    697.85 mm   505.07 mm  
   3.50 GeV   1.646E-03  7.803E-08   22.37 m    742.53 mm   535.22 mm  
   3.75 GeV   1.652E-03  7.317E-08   24.13 m    784.36 mm   564.19 mm  
   4.00 GeV   1.659E-03  6.890E-08   25.87 m    823.78 mm   592.08 mm  
   4.50 GeV   1.674E-03  6.173E-08   29.35 m    961.41 mm   644.96 mm  
   5.00 GeV   1.688E-03  5.595E-08   32.79 m      1.08 m    694.44 mm  
   5.50 GeV   1.702E-03  5.119E-08   36.21 m      1.18 m    740.98 mm  
   6.00 GeV   1.715E-03  4.720E-08   39.59 m      1.28 m    784.97 mm  
   6.50 GeV   1.727E-03  4.380E-08   42.96 m      1.37 m    826.71 mm  
   7.00 GeV   1.739E-03  4.087E-08   46.30 m      1.45 m    866.46 mm  
   8.00 GeV   1.761E-03  3.607E-08   52.91 m      1.73 m    940.83 mm  
   9.00 GeV   1.780E-03  3.231E-08   59.45 m      1.96 m      1.01 m   
  10.00 GeV   1.798E-03  2.927E-08   65.93 m      2.17 m      1.07 m   
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  8.6317E+00                 eV / Angstrom 
  8.6317E+01                keV / micron   
  8.6317E+01                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  6.4923E+01                 eV / (1E15 atoms/cm2)
  4.5786E+01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
