 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Antimony.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  6.6840E+00 g/cm3 = 3.3060E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Sb     51    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  22.50 MeV   1.242E-02  5.196E-06    1.57 mm    82.02 um   133.39 um  
  25.00 MeV   1.150E-02  4.735E-06    1.87 mm    98.48 um   158.16 um  
  27.50 MeV   1.072E-02  4.353E-06    2.21 mm   115.04 um   184.62 um  
  30.00 MeV   1.005E-02  4.031E-06    2.56 mm   131.83 um   212.73 um  
  32.50 MeV   9.476E-03  3.756E-06    2.94 mm   148.95 um   242.44 um  
  35.00 MeV   8.971E-03  3.517E-06    3.34 mm   166.44 um   273.72 um  
  37.50 MeV   8.525E-03  3.308E-06    3.76 mm   184.32 um   306.53 um  
  40.00 MeV   8.127E-03  3.124E-06    4.21 mm   202.60 um   340.83 um  
  45.00 MeV   7.450E-03  2.814E-06    5.15 mm   257.93 um   413.81 um  
  50.00 MeV   6.893E-03  2.562E-06    6.19 mm   311.99 um   492.42 um  
  55.00 MeV   6.426E-03  2.353E-06    7.30 mm   365.97 um   576.43 um  
  60.00 MeV   6.029E-03  2.177E-06    8.48 mm   420.44 um   665.65 um  
  65.00 MeV   5.687E-03  2.027E-06    9.74 mm   475.69 um   759.89 um  
  70.00 MeV   5.388E-03  1.897E-06   11.08 mm   531.89 um   858.99 um  
  80.00 MeV   4.893E-03  1.683E-06   13.96 mm   706.88 um     1.07 mm  
  90.00 MeV   4.499E-03  1.514E-06   17.11 mm   874.97 um     1.30 mm  
 100.00 MeV   4.176E-03  1.378E-06   20.52 mm     1.04 mm     1.55 mm  
 110.00 MeV   3.908E-03  1.265E-06   24.19 mm     1.21 mm     1.81 mm  
