 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Cesium.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  1.8785E+00 g/cm3 = 8.5113E+21 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Cs     55    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  70.00 MeV   5.288E-03  1.834E-06   40.18 mm     1.96 mm     3.23 mm  
  80.00 MeV   4.803E-03  1.628E-06   50.61 mm     2.60 mm     4.03 mm  
  90.00 MeV   4.417E-03  1.465E-06   62.02 mm     3.21 mm     4.89 mm  
 100.00 MeV   4.101E-03  1.333E-06   74.38 mm     3.82 mm     5.82 mm  
 110.00 MeV   3.837E-03  1.223E-06   87.64 mm     4.43 mm     6.80 mm  
 120.00 MeV   3.615E-03  1.131E-06  101.76 mm     5.05 mm     7.84 mm  
 130.00 MeV   3.424E-03  1.053E-06  116.72 mm     5.68 mm     8.93 mm  
 140.00 MeV   3.258E-03  9.846E-07  132.47 mm     6.31 mm    10.07 mm  
 150.00 MeV   3.113E-03  9.252E-07  149.00 mm     6.96 mm    11.26 mm  
 160.00 MeV   2.985E-03  8.729E-07  166.27 mm     7.61 mm    12.49 mm  
 170.00 MeV   2.871E-03  8.264E-07  184.25 mm     8.27 mm    13.77 mm  
 180.00 MeV   2.769E-03  7.848E-07  202.92 mm     8.94 mm    15.08 mm  
 200.00 MeV   2.594E-03  7.135E-07  242.23 mm    11.01 mm    17.82 mm  
 225.00 MeV   2.417E-03  6.413E-07  294.83 mm    13.88 mm    21.44 mm  
 250.00 MeV   2.274E-03  5.829E-07  351.03 mm    16.60 mm    25.24 mm  
 275.00 MeV   2.156E-03  5.347E-07  410.54 mm    19.24 mm    29.21 mm  
 300.00 MeV   2.058E-03  4.940E-07  473.10 mm    21.84 mm    33.33 mm  
 325.00 MeV   1.975E-03  4.594E-07  538.50 mm    24.40 mm    37.57 mm  
