 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Samarium.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  7.5200E+00 g/cm3 = 3.0118E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Sm     62    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   3.75 MeV   3.878E-02  2.288E-05   80.62 um     5.52 um     9.58 um  
   4.00 MeV   3.729E-02  2.167E-05   89.12 um     6.00 um    10.49 um  
   4.50 MeV   3.468E-02  1.962E-05  107.12 um     7.19 um    12.39 um  
   5.00 MeV   3.247E-02  1.794E-05  126.43 um     8.39 um    14.40 um  
   5.50 MeV   3.057E-02  1.655E-05  147.00 um     9.61 um    16.51 um  
   6.00 MeV   2.891E-02  1.537E-05  168.82 um    10.85 um    18.74 um  
   6.50 MeV   2.745E-02  1.435E-05  191.85 um    12.11 um    21.06 um  
   7.00 MeV   2.616E-02  1.347E-05  216.08 um    13.41 um    23.48 um  
   8.00 MeV   2.395E-02  1.202E-05  268.00 um    16.87 um    28.63 um  
   9.00 MeV   2.214E-02  1.086E-05  324.47 um    20.31 um    34.15 um  
  10.00 MeV   2.061E-02  9.918E-06  385.38 um    23.81 um    40.05 um  
  11.00 MeV   1.932E-02  9.134E-06  450.62 um    27.37 um    46.30 um  
  12.00 MeV   1.819E-02  8.472E-06  520.09 um    31.02 um    52.89 um  
  13.00 MeV   1.721E-02  7.904E-06  593.71 um    34.77 um    59.83 um  
  14.00 MeV   1.634E-02  7.411E-06  671.40 um    38.61 um    67.10 um  
  15.00 MeV   1.557E-02  6.980E-06  753.11 um    42.56 um    74.70 um  
  16.00 MeV   1.488E-02  6.599E-06  838.76 um    46.61 um    82.62 um  
  17.00 MeV   1.426E-02  6.259E-06  928.30 um    50.76 um    90.86 um  
  18.00 MeV   1.369E-02  5.954E-06    1.02 mm    55.02 um    99.40 um  
  20.00 MeV   1.270E-02  5.431E-06    1.22 mm    66.70 um   117.41 um  
  22.50 MeV   1.167E-02  4.898E-06    1.49 mm    82.98 um   141.58 um  
  25.00 MeV   1.081E-02  4.466E-06    1.78 mm    99.20 um   167.55 um  
  27.50 MeV   1.009E-02  4.107E-06    2.09 mm   115.59 um   195.25 um  
  30.00 MeV   9.474E-03  3.804E-06    2.43 mm   132.28 um   224.64 um  
  32.50 MeV   8.938E-03  3.545E-06    2.78 mm   149.35 um   255.67 um  
  35.00 MeV   8.468E-03  3.320E-06    3.16 mm   166.82 um   288.30 um  
  37.50 MeV   8.052E-03  3.124E-06    3.55 mm   184.71 um   322.50 um  
  40.00 MeV   7.682E-03  2.951E-06    3.97 mm   203.05 um   358.23 um  
  45.00 MeV   7.049E-03  2.658E-06    4.86 mm   256.33 um   434.17 um  
  50.00 MeV   6.528E-03  2.421E-06    5.82 mm   308.83 um   515.86 um  
  55.00 MeV   6.090E-03  2.224E-06    6.86 mm   361.54 um   603.07 um  
  60.00 MeV   5.718E-03  2.059E-06    7.97 mm   414.94 um   695.60 um  
  65.00 MeV   5.396E-03  1.917E-06    9.15 mm   469.28 um   793.27 um  
  70.00 MeV   5.116E-03  1.794E-06   10.39 mm   524.69 um   895.90 um  
  80.00 MeV   4.649E-03  1.593E-06   13.08 mm   691.31 um     1.12 mm  
  90.00 MeV   4.277E-03  1.433E-06   16.02 mm   852.76 um     1.35 mm  
 100.00 MeV   3.973E-03  1.304E-06   19.20 mm     1.01 mm     1.61 mm  
 110.00 MeV   3.719E-03  1.198E-06   22.61 mm     1.18 mm     1.88 mm  
 120.00 MeV   3.504E-03  1.108E-06   26.25 mm     1.34 mm     2.16 mm  
