 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Zinc.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  7.1400E+00 g/cm3 = 6.5755E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Zn     30    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  12.00 MeV   2.357E-02  1.166E-05  416.39 um    20.26 um    28.42 um  
  13.00 MeV   2.223E-02  1.087E-05  477.01 um    22.77 um    32.30 um  
  14.00 MeV   2.104E-02  1.018E-05  541.18 um    25.32 um    36.39 um  
  15.00 MeV   1.999E-02  9.577E-06  608.85 um    27.92 um    40.67 um  
  16.00 MeV   1.905E-02  9.046E-06  679.97 um    30.59 um    45.15 um  
  17.00 MeV   1.821E-02  8.574E-06  754.48 um    33.31 um    49.82 um  
  18.00 MeV   1.745E-02  8.151E-06  832.36 um    36.09 um    54.68 um  
  20.00 MeV   1.612E-02  7.424E-06  997.95 um    44.92 um    64.97 um  
  22.50 MeV   1.475E-02  6.687E-06    1.22 mm    57.41 um    78.85 um  
  25.00 MeV   1.362E-02  6.089E-06    1.47 mm    69.53 um    93.83 um  
  27.50 MeV   1.267E-02  5.594E-06    1.73 mm    81.59 um   109.89 um  
  30.00 MeV   1.187E-02  5.176E-06    2.02 mm    93.72 um   126.99 um  
  32.50 MeV   1.117E-02  4.819E-06    2.32 mm   106.01 um   145.11 um  
  35.00 MeV   1.056E-02  4.511E-06    2.64 mm   118.49 um   164.22 um  
  37.50 MeV   1.002E-02  4.241E-06    2.98 mm   131.19 um   184.30 um  
