 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Lutetium.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  9.8410E+00 g/cm3 = 3.3870E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Lu     71    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   1.80 GeV   1.160E-03  9.003E-08    1.28 m     47.39 mm    74.07 mm  
   2.00 GeV   1.157E-03  8.172E-08    1.45 m     54.44 mm    81.78 mm  
   2.25 GeV   1.157E-03  7.332E-08    1.67 m     63.70 mm    90.98 mm  
   2.50 GeV   1.159E-03  6.654E-08    1.89 m     71.81 mm    99.72 mm  
   2.75 GeV   1.163E-03  6.094E-08    2.11 m     79.09 mm   108.05 mm  
   3.00 GeV   1.168E-03  5.624E-08    2.32 m     85.73 mm   115.99 mm  
   3.25 GeV   1.173E-03  5.224E-08    2.54 m     91.87 mm   123.59 mm  
   3.50 GeV   1.179E-03  4.878E-08    2.76 m     97.58 mm   130.87 mm  
   3.75 GeV   1.185E-03  4.577E-08    2.97 m    102.94 mm   137.86 mm  
   4.00 GeV   1.191E-03  4.312E-08    3.18 m    108.00 mm   144.58 mm  
   4.50 GeV   1.204E-03  3.867E-08    3.61 m    124.69 mm   157.30 mm  
   5.00 GeV   1.217E-03  3.508E-08    4.03 m    139.14 mm   169.18 mm  
   5.50 GeV   1.229E-03  3.211E-08    4.44 m    151.99 mm   180.33 mm  
   6.00 GeV   1.241E-03  2.963E-08    4.85 m    163.63 mm   190.85 mm  
   6.50 GeV   1.252E-03  2.751E-08    5.26 m    174.32 mm   200.81 mm  
   7.00 GeV   1.263E-03  2.568E-08    5.66 m    184.23 mm   210.27 mm  
   8.00 GeV   1.283E-03  2.269E-08    6.46 m    217.28 mm   227.92 mm  
   9.00 GeV   1.302E-03  2.034E-08    7.24 m    245.13 mm   244.13 mm  
  10.00 GeV   1.319E-03  1.844E-08    8.02 m    269.50 mm   259.15 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  9.8407E+01                 eV / Angstrom 
  9.8407E+02                keV / micron   
  9.8407E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  2.9054E+02                 eV / (1E15 atoms/cm2)
  3.5967E+02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
