 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Sodium.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  9.7000E-01 g/cm3 = 2.5408E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Na     11    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  37.50 MeV   1.219E-02  5.160E-06   17.69 mm   715.54 um   638.74 um  
  40.00 MeV   1.158E-02  4.867E-06   19.86 mm   785.87 um   714.15 um  
  45.00 MeV   1.056E-02  4.374E-06   24.50 mm     1.04 mm   875.55 um  
  50.00 MeV   9.725E-03  3.975E-06   29.58 mm     1.28 mm     1.05 mm  
  55.00 MeV   9.029E-03  3.645E-06   35.07 mm     1.51 mm     1.24 mm  
  60.00 MeV   8.441E-03  3.368E-06   40.96 mm     1.74 mm     1.44 mm  
  65.00 MeV   7.937E-03  3.131E-06   47.24 mm     1.97 mm     1.65 mm  
  70.00 MeV   7.499E-03  2.926E-06   53.90 mm     2.21 mm     1.88 mm  
  80.00 MeV   6.777E-03  2.591E-06   68.33 mm     3.04 mm     2.36 mm  
  90.00 MeV   6.206E-03  2.327E-06   84.19 mm     3.82 mm     2.89 mm  
 100.00 MeV   5.741E-03  2.113E-06  101.42 mm     4.57 mm     3.46 mm  
 110.00 MeV   5.356E-03  1.937E-06  119.98 mm     5.31 mm     4.06 mm  
 120.00 MeV   5.031E-03  1.789E-06  139.79 mm     6.06 mm     4.71 mm  
 130.00 MeV   4.754E-03  1.662E-06  160.82 mm     6.80 mm     5.38 mm  
 140.00 MeV   4.514E-03  1.553E-06  183.03 mm     7.54 mm     6.09 mm  
 150.00 MeV   4.305E-03  1.458E-06  206.36 mm     8.29 mm     6.83 mm  
 160.00 MeV   4.121E-03  1.374E-06  230.78 mm     9.05 mm     7.60 mm  
 170.00 MeV   3.957E-03  1.300E-06  256.26 mm     9.80 mm     8.40 mm  
 180.00 MeV   3.811E-03  1.233E-06  282.75 mm    10.56 mm     9.23 mm  
 200.00 MeV   3.560E-03  1.120E-06  338.62 mm    13.32 mm    10.95 mm  
 225.00 MeV   3.308E-03  1.005E-06  413.59 mm    17.18 mm    13.24 mm  
 250.00 MeV   3.105E-03  9.119E-07  493.86 mm    20.75 mm    15.65 mm  
 275.00 MeV   2.938E-03  8.353E-07  579.04 mm    24.16 mm    18.17 mm  
 300.00 MeV   2.798E-03  7.709E-07  668.77 mm    27.46 mm    20.79 mm  
 325.00 MeV   2.680E-03  7.161E-07  762.71 mm    30.69 mm    23.50 mm  
 350.00 MeV   2.579E-03  6.688E-07  860.57 mm    33.85 mm    26.28 mm  
 375.00 MeV   2.491E-03  6.275E-07  962.07 mm    36.97 mm    29.14 mm  
 400.00 MeV   2.415E-03  5.912E-07    1.07 m     40.04 mm    32.05 mm  
 450.00 MeV   2.288E-03  5.303E-07    1.29 m     50.98 mm    38.02 mm  
 500.00 MeV   2.188E-03  4.811E-07    1.52 m     60.83 mm    44.16 mm  
 550.00 MeV   2.107E-03  4.405E-07    1.76 m     70.01 mm    50.41 mm  
 600.00 MeV   2.040E-03  4.064E-07    2.00 m     78.69 mm    56.75 mm  
 650.00 MeV   1.985E-03  3.774E-07    2.26 m     86.99 mm    63.15 mm  
 700.00 MeV   1.938E-03  3.523E-07    2.52 m     94.96 mm    69.58 mm  
 800.00 MeV   1.865E-03  3.113E-07    3.06 m    122.65 mm    82.49 mm  
 900.00 MeV   1.811E-03  2.791E-07    3.62 m    146.64 mm    95.37 mm  
   1.00 GeV   1.770E-03  2.531E-07    4.20 m    168.30 mm   108.14 mm  
   1.10 GeV   1.739E-03  2.317E-07    4.79 m    188.27 mm   120.75 mm  
   1.20 GeV   1.715E-03  2.137E-07    5.38 m    206.90 mm   133.16 mm  
   1.30 GeV   1.696E-03  1.984E-07    5.99 m    224.43 mm   145.37 mm  
   1.40 GeV   1.681E-03  1.851E-07    6.60 m    241.02 mm   157.35 mm  
   1.50 GeV   1.670E-03  1.736E-07    7.21 m    256.80 mm   169.09 mm  
   1.60 GeV   1.661E-03  1.635E-07    7.83 m    271.86 mm   180.61 mm  
   1.70 GeV   1.654E-03  1.545E-07    8.45 m    286.28 mm   191.89 mm  
   1.80 GeV   1.649E-03  1.465E-07    9.07 m    300.13 mm   202.95 mm  
   2.00 GeV   1.642E-03  1.328E-07   10.33 m    349.43 mm   224.39 mm  
   2.25 GeV   1.639E-03  1.190E-07   11.90 m    415.02 mm   250.00 mm  
   2.50 GeV   1.640E-03  1.079E-07   13.47 m    471.70 mm   274.38 mm  
   2.75 GeV   1.643E-03  9.871E-08   15.04 m    522.19 mm   297.63 mm  
