 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Ruthenium.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  1.2300E+01 g/cm3 = 7.3286E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ru     44    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 160.00 MeV   3.185E-03  9.903E-07   23.77 mm     1.05 mm     1.60 mm  
 170.00 MeV   3.063E-03  9.374E-07   26.35 mm     1.14 mm     1.77 mm  
 180.00 MeV   2.953E-03  8.901E-07   29.03 mm     1.23 mm     1.94 mm  
 200.00 MeV   2.764E-03  8.090E-07   34.67 mm     1.52 mm     2.29 mm  
 225.00 MeV   2.574E-03  7.270E-07   42.23 mm     1.92 mm     2.76 mm  
 250.00 MeV   2.420E-03  6.607E-07   50.31 mm     2.31 mm     3.25 mm  
 275.00 MeV   2.293E-03  6.058E-07   58.87 mm     2.68 mm     3.77 mm  
 300.00 MeV   2.187E-03  5.597E-07   67.87 mm     3.04 mm     4.30 mm  
 325.00 MeV   2.097E-03  5.203E-07   77.29 mm     3.40 mm     4.85 mm  
 350.00 MeV   2.020E-03  4.864E-07   87.09 mm     3.75 mm     5.41 mm  
 375.00 MeV   1.953E-03  4.567E-07   97.25 mm     4.10 mm     5.99 mm  
 400.00 MeV   1.894E-03  4.306E-07  107.74 mm     4.45 mm     6.58 mm  
 450.00 MeV   1.797E-03  3.867E-07  129.62 mm     5.57 mm     7.79 mm  
 500.00 MeV   1.721E-03  3.512E-07  152.59 mm     6.61 mm     9.03 mm  
 550.00 MeV   1.658E-03  3.219E-07  176.50 mm     7.58 mm    10.29 mm  
 600.00 MeV   1.607E-03  2.972E-07  201.24 mm     8.51 mm    11.57 mm  
 650.00 MeV   1.565E-03  2.762E-07  226.72 mm     9.40 mm    12.86 mm  
 700.00 MeV   1.529E-03  2.581E-07  252.85 mm    10.27 mm    14.16 mm  
 800.00 MeV   1.473E-03  2.283E-07  306.72 mm    13.07 mm    16.76 mm  
 900.00 MeV   1.432E-03  2.049E-07  362.41 mm    15.53 mm    19.35 mm  
   1.00 GeV   1.401E-03  1.860E-07  419.53 mm    17.77 mm    21.91 mm  
   1.10 GeV   1.377E-03  1.704E-07  477.79 mm    19.85 mm    24.44 mm  
   1.20 GeV   1.359E-03  1.573E-07  536.95 mm    21.80 mm    26.94 mm  
   1.30 GeV   1.345E-03  1.461E-07  596.84 mm    23.65 mm    29.39 mm  
   1.40 GeV   1.334E-03  1.365E-07  657.29 mm    25.40 mm    31.79 mm  
   1.50 GeV   1.325E-03  1.281E-07  718.20 mm    27.07 mm    34.14 mm  
   1.60 GeV   1.319E-03  1.207E-07  779.46 mm    28.67 mm    36.45 mm  
   1.70 GeV   1.314E-03  1.141E-07  840.99 mm    30.21 mm    38.71 mm  
   1.80 GeV   1.311E-03  1.082E-07  902.72 mm    31.68 mm    40.93 mm  
   2.00 GeV   1.306E-03  9.821E-08    1.03 m     36.62 mm    45.22 mm  
   2.25 GeV   1.305E-03  8.808E-08    1.18 m     43.15 mm    50.35 mm  
   2.50 GeV   1.307E-03  7.991E-08    1.34 m     48.84 mm    55.22 mm  
   2.75 GeV   1.310E-03  7.316E-08    1.49 m     53.92 mm    59.87 mm  
   3.00 GeV   1.314E-03  6.750E-08    1.65 m     58.56 mm    64.31 mm  
   3.25 GeV   1.320E-03  6.268E-08    1.80 m     62.83 mm    68.55 mm  
   3.50 GeV   1.326E-03  5.852E-08    1.95 m     66.80 mm    72.62 mm  
   3.75 GeV   1.332E-03  5.489E-08    2.11 m     70.52 mm    76.54 mm  
   4.00 GeV   1.338E-03  5.171E-08    2.26 m     74.03 mm    80.30 mm  
   4.50 GeV   1.351E-03  4.635E-08    2.56 m     85.97 mm    87.43 mm  
   5.00 GeV   1.364E-03  4.203E-08    2.86 m     96.27 mm    94.10 mm  
   5.50 GeV   1.376E-03  3.847E-08    3.16 m    105.41 mm   100.36 mm  
   6.00 GeV   1.388E-03  3.548E-08    3.45 m    113.70 mm   106.28 mm  
   6.50 GeV   1.399E-03  3.294E-08    3.74 m    121.30 mm   111.88 mm  
   7.00 GeV   1.410E-03  3.075E-08    4.03 m    128.34 mm   117.22 mm  
   8.00 GeV   1.430E-03  2.715E-08    4.60 m    152.24 mm   127.18 mm  
   9.00 GeV   1.449E-03  2.433E-08    5.17 m    172.37 mm   136.36 mm  
  10.00 GeV   1.465E-03  2.206E-08    5.72 m    189.98 mm   144.88 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.2300E+02                 eV / Angstrom 
  1.2300E+03                keV / micron   
  1.2300E+03                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  1.6783E+02                 eV / (1E15 atoms/cm2)
  1.6750E+02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
