 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Polonium.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  9.2511E+00 g/cm3 = 2.6529E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Po     84    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 250.00 MeV   2.017E-03  5.197E-07   80.54 mm     4.20 mm     7.32 mm  
 275.00 MeV   1.915E-03  4.768E-07   94.07 mm     4.85 mm     8.45 mm  
 300.00 MeV   1.829E-03  4.408E-07  108.29 mm     5.50 mm     9.63 mm  
 325.00 MeV   1.756E-03  4.100E-07  123.14 mm     6.15 mm    10.84 mm  
 350.00 MeV   1.694E-03  3.834E-07  138.58 mm     6.79 mm    12.09 mm  
 375.00 MeV   1.640E-03  3.602E-07  154.56 mm     7.43 mm    13.36 mm  
 400.00 MeV   1.593E-03  3.397E-07  171.04 mm     8.06 mm    14.65 mm  
 450.00 MeV   1.514E-03  3.053E-07  205.38 mm     9.92 mm    17.29 mm  
 500.00 MeV   1.452E-03  2.775E-07  241.35 mm    11.66 mm    20.00 mm  
 550.00 MeV   1.402E-03  2.544E-07  278.75 mm    13.32 mm    22.75 mm  
 600.00 MeV   1.361E-03  2.351E-07  317.39 mm    14.92 mm    25.53 mm  
 650.00 MeV   1.327E-03  2.186E-07  357.13 mm    16.47 mm    28.33 mm  
 700.00 MeV   1.299E-03  2.043E-07  397.83 mm    17.97 mm    31.14 mm  
 800.00 MeV   1.255E-03  1.809E-07  481.60 mm    22.45 mm    36.76 mm  
 900.00 MeV   1.222E-03  1.624E-07  568.02 mm    26.45 mm    42.34 mm  
   1.00 GeV   1.198E-03  1.475E-07  656.50 mm    30.13 mm    47.85 mm  
   1.10 GeV   1.180E-03  1.352E-07  746.59 mm    33.56 mm    53.29 mm  
   1.20 GeV   1.166E-03  1.249E-07  837.94 mm    36.80 mm    58.62 mm  
   1.30 GeV   1.156E-03  1.160E-07  930.27 mm    39.87 mm    63.85 mm  
   1.40 GeV   1.148E-03  1.084E-07    1.02 m     42.79 mm    68.97 mm  
   1.50 GeV   1.143E-03  1.018E-07    1.12 m     45.58 mm    73.99 mm  
   1.60 GeV   1.139E-03  9.594E-08    1.21 m     48.26 mm    78.89 mm  
   1.70 GeV   1.136E-03  9.075E-08    1.31 m     50.83 mm    83.69 mm  
   1.80 GeV   1.134E-03  8.611E-08    1.40 m     53.30 mm    88.38 mm  
   2.00 GeV   1.133E-03  7.816E-08    1.59 m     60.97 mm    97.46 mm  
   2.25 GeV   1.134E-03  7.014E-08    1.83 m     71.02 mm   108.27 mm  
   2.50 GeV   1.138E-03  6.366E-08    2.06 m     79.84 mm   118.52 mm  
   2.75 GeV   1.143E-03  5.832E-08    2.30 m     87.75 mm   128.27 mm  
   3.00 GeV   1.149E-03  5.382E-08    2.53 m     94.98 mm   137.55 mm  
   3.25 GeV   1.155E-03  5.000E-08    2.77 m    101.65 mm   146.42 mm  
   3.50 GeV   1.162E-03  4.669E-08    3.00 m    107.86 mm   154.90 mm  
   3.75 GeV   1.169E-03  4.381E-08    3.23 m    113.68 mm   163.04 mm  
   4.00 GeV   1.176E-03  4.128E-08    3.46 m    119.17 mm   170.86 mm  
   4.50 GeV   1.190E-03  3.702E-08    3.92 m    137.04 mm   185.63 mm  
   5.00 GeV   1.203E-03  3.359E-08    4.37 m    152.53 mm   199.40 mm  
   5.50 GeV   1.216E-03  3.076E-08    4.81 m    166.32 mm   212.32 mm  
   6.00 GeV   1.229E-03  2.838E-08    5.25 m    178.82 mm   224.48 mm  
   6.50 GeV   1.240E-03  2.635E-08    5.69 m    190.30 mm   235.99 mm  
   7.00 GeV   1.252E-03  2.460E-08    6.12 m    200.94 mm   246.91 mm  
   8.00 GeV   1.272E-03  2.174E-08    6.98 m    236.18 mm   267.28 mm  
   9.00 GeV   1.291E-03  1.949E-08    7.82 m    265.95 mm   285.97 mm  
  10.00 GeV   1.307E-03  1.767E-08    8.65 m    292.04 mm   303.29 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  9.2508E+01                 eV / Angstrom 
  9.2508E+02                keV / micron   
  9.2508E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  3.4871E+02                 eV / (1E15 atoms/cm2)
  4.6136E+02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
