 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Yttrium.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  4.4690E+00 g/cm3 = 3.0271E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      Y     39    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  30.00 MeV   1.106E-02  4.579E-06    3.47 mm   167.92 um   249.07 um  
  32.50 MeV   1.042E-02  4.264E-06    3.98 mm   189.85 um   284.25 um  
  35.00 MeV   9.855E-03  3.992E-06    4.53 mm   212.19 um   321.33 um  
  37.50 MeV   9.357E-03  3.754E-06    5.11 mm   234.97 um   360.27 um  
  40.00 MeV   8.914E-03  3.544E-06    5.71 mm   258.22 um   401.02 um  
  45.00 MeV   8.161E-03  3.191E-06    7.01 mm   332.01 um   487.84 um  
  50.00 MeV   7.542E-03  2.904E-06    8.42 mm   403.39 um   581.50 um  
  55.00 MeV   7.025E-03  2.667E-06    9.95 mm   474.23 um   681.73 um  
  60.00 MeV   6.585E-03  2.467E-06   11.58 mm   545.39 um   788.29 um  
  65.00 MeV   6.207E-03  2.296E-06   13.31 mm   617.31 um   900.97 um  
  70.00 MeV   5.877E-03  2.148E-06   15.15 mm   690.25 um     1.02 mm  
  80.00 MeV   5.331E-03  1.905E-06   19.11 mm   926.56 um     1.27 mm  
  90.00 MeV   4.897E-03  1.713E-06   23.45 mm     1.15 mm     1.55 mm  
 100.00 MeV   4.542E-03  1.558E-06   28.15 mm     1.37 mm     1.85 mm  
 110.00 MeV   4.247E-03  1.430E-06   33.21 mm     1.59 mm     2.16 mm  
 120.00 MeV   3.998E-03  1.322E-06   38.59 mm     1.82 mm     2.49 mm  
 130.00 MeV   3.784E-03  1.229E-06   44.30 mm     2.04 mm     2.84 mm  
 140.00 MeV   3.599E-03  1.150E-06   50.31 mm     2.27 mm     3.21 mm  
 150.00 MeV   3.437E-03  1.080E-06   56.62 mm     2.49 mm     3.59 mm  
 160.00 MeV   3.294E-03  1.019E-06   63.22 mm     2.73 mm     3.99 mm  
 170.00 MeV   3.167E-03  9.643E-07   70.10 mm     2.96 mm     4.40 mm  
 180.00 MeV   3.053E-03  9.156E-07   77.24 mm     3.20 mm     4.82 mm  
 200.00 MeV   2.858E-03  8.320E-07   92.27 mm     3.97 mm     5.70 mm  
 225.00 MeV   2.661E-03  7.476E-07  112.41 mm     5.04 mm     6.87 mm  
 250.00 MeV   2.502E-03  6.793E-07  133.94 mm     6.04 mm     8.10 mm  
 275.00 MeV   2.371E-03  6.228E-07  156.75 mm     7.02 mm     9.38 mm  
 300.00 MeV   2.262E-03  5.753E-07  180.74 mm     7.97 mm    10.71 mm  
 325.00 MeV   2.169E-03  5.348E-07  205.83 mm     8.90 mm    12.08 mm  
 350.00 MeV   2.089E-03  4.999E-07  231.94 mm     9.83 mm    13.49 mm  
 375.00 MeV   2.020E-03  4.694E-07  259.00 mm    10.74 mm    14.93 mm  
 400.00 MeV   1.960E-03  4.425E-07  286.93 mm    11.64 mm    16.40 mm  
 450.00 MeV   1.860E-03  3.973E-07  345.18 mm    14.62 mm    19.41 mm  
 500.00 MeV   1.781E-03  3.608E-07  406.31 mm    17.34 mm    22.49 mm  
 550.00 MeV   1.717E-03  3.306E-07  469.93 mm    19.90 mm    25.63 mm  
 600.00 MeV   1.665E-03  3.053E-07  535.76 mm    22.34 mm    28.81 mm  
 650.00 MeV   1.621E-03  2.837E-07  603.51 mm    24.68 mm    32.02 mm  
 700.00 MeV   1.584E-03  2.651E-07  672.97 mm    26.94 mm    35.24 mm  
 800.00 MeV   1.527E-03  2.345E-07  816.15 mm    34.35 mm    41.69 mm  
 900.00 MeV   1.485E-03  2.104E-07  964.07 mm    40.84 mm    48.12 mm  
   1.00 GeV   1.453E-03  1.910E-07    1.12 m     46.74 mm    54.48 mm  
   1.10 GeV   1.429E-03  1.749E-07    1.27 m     52.21 mm    60.75 mm  
   1.20 GeV   1.411E-03  1.615E-07    1.43 m     57.33 mm    66.92 mm  
   1.30 GeV   1.397E-03  1.500E-07    1.59 m     62.16 mm    72.99 mm  
   1.40 GeV   1.386E-03  1.401E-07    1.75 m     66.75 mm    78.93 mm  
   1.50 GeV   1.377E-03  1.314E-07    1.91 m     71.12 mm    84.75 mm  
   1.60 GeV   1.371E-03  1.238E-07    2.07 m     75.30 mm    90.46 mm  
   1.70 GeV   1.366E-03  1.171E-07    2.23 m     79.30 mm    96.04 mm  
   1.80 GeV   1.363E-03  1.111E-07    2.40 m     83.15 mm   101.51 mm  
   2.00 GeV   1.359E-03  1.008E-07    2.72 m     96.17 mm   112.11 mm  
   2.25 GeV   1.358E-03  9.037E-08    3.14 m    113.39 mm   124.75 mm  
   2.50 GeV   1.360E-03  8.198E-08    3.55 m    128.36 mm   136.76 mm  
   2.75 GeV   1.364E-03  7.506E-08    3.96 m    141.73 mm   148.21 mm  
   3.00 GeV   1.369E-03  6.924E-08    4.36 m    153.90 mm   159.13 mm  
   3.25 GeV   1.375E-03  6.429E-08    4.77 m    165.11 mm   169.58 mm  
   3.50 GeV   1.382E-03  6.002E-08    5.18 m    175.53 mm   179.59 mm  
   3.75 GeV   1.388E-03  5.630E-08    5.58 m    185.29 mm   189.20 mm  
   4.00 GeV   1.395E-03  5.303E-08    5.98 m    194.49 mm   198.45 mm  
   4.50 GeV   1.409E-03  4.753E-08    6.78 m    225.95 mm   215.96 mm  
   5.00 GeV   1.422E-03  4.310E-08    7.57 m    253.06 mm   232.33 mm  
   5.50 GeV   1.435E-03  3.945E-08    8.35 m    277.14 mm   247.70 mm  
   6.00 GeV   1.448E-03  3.638E-08    9.12 m    298.92 mm   262.21 mm  
   6.50 GeV   1.460E-03  3.377E-08    9.89 m    318.90 mm   275.97 mm  
   7.00 GeV   1.471E-03  3.152E-08   10.66 m    337.43 mm   289.05 mm  
   8.00 GeV   1.492E-03  2.783E-08   12.16 m    400.50 mm   313.49 mm  
   9.00 GeV   1.511E-03  2.494E-08   13.65 m    453.58 mm   335.98 mm  
  10.00 GeV   1.528E-03  2.261E-08   15.12 m    500.03 mm   356.87 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  4.4689E+01                 eV / Angstrom 
  4.4689E+02                keV / micron   
  4.4689E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  1.4763E+02                 eV / (1E15 atoms/cm2)
  1.4108E+02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
