 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Silver.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  1.0473E+01 g/cm3 = 5.8467E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ag     47    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  37.50 MeV   8.835E-03  3.617E-06    2.32 mm   111.71 um   182.73 um  
  40.00 MeV   8.423E-03  3.416E-06    2.59 mm   122.76 um   203.17 um  
  45.00 MeV   7.720E-03  3.076E-06    3.18 mm   156.60 um   246.66 um  
  50.00 MeV   7.142E-03  2.800E-06    3.81 mm   189.57 um   293.51 um  
  55.00 MeV   6.658E-03  2.572E-06    4.50 mm   222.44 um   343.59 um  
  60.00 MeV   6.246E-03  2.379E-06    5.23 mm   255.56 um   396.77 um  
  65.00 MeV   5.891E-03  2.215E-06    6.01 mm   289.13 um   452.95 um  
  70.00 MeV   5.581E-03  2.073E-06    6.83 mm   323.24 um   512.03 um  
  80.00 MeV   5.068E-03  1.839E-06    8.61 mm   430.54 um   638.54 um  
  90.00 MeV   4.658E-03  1.654E-06   10.55 mm   533.34 um   775.60 um  
 100.00 MeV   4.324E-03  1.505E-06   12.65 mm   634.92 um   922.58 um  
 110.00 MeV   4.045E-03  1.381E-06   14.91 mm   736.66 um     1.08 mm  
 120.00 MeV   3.809E-03  1.277E-06   17.32 mm   839.21 um     1.24 mm  
 130.00 MeV   3.607E-03  1.188E-06   19.87 mm   942.90 um     1.42 mm  
 140.00 MeV   3.432E-03  1.111E-06   22.56 mm     1.05 mm     1.60 mm  
 150.00 MeV   3.278E-03  1.044E-06   25.38 mm     1.15 mm     1.79 mm  
 160.00 MeV   3.142E-03  9.848E-07   28.32 mm     1.26 mm     1.98 mm  
 170.00 MeV   3.022E-03  9.322E-07   31.39 mm     1.37 mm     2.19 mm  
 180.00 MeV   2.914E-03  8.852E-07   34.58 mm     1.48 mm     2.40 mm  
 200.00 MeV   2.728E-03  8.047E-07   41.29 mm     1.83 mm     2.83 mm  
 225.00 MeV   2.541E-03  7.231E-07   50.28 mm     2.31 mm     3.41 mm  
 250.00 MeV   2.389E-03  6.572E-07   59.88 mm     2.77 mm     4.02 mm  
 275.00 MeV   2.265E-03  6.027E-07   70.05 mm     3.22 mm     4.65 mm  
 300.00 MeV   2.160E-03  5.568E-07   80.76 mm     3.65 mm     5.31 mm  
 325.00 MeV   2.072E-03  5.177E-07   91.95 mm     4.08 mm     5.98 mm  
 350.00 MeV   1.996E-03  4.839E-07  103.59 mm     4.51 mm     6.68 mm  
 375.00 MeV   1.930E-03  4.544E-07  115.66 mm     4.93 mm     7.39 mm  
 400.00 MeV   1.872E-03  4.284E-07  128.12 mm     5.34 mm     8.12 mm  
 450.00 MeV   1.776E-03  3.848E-07  154.11 mm     6.69 mm     9.61 mm  
 500.00 MeV   1.701E-03  3.495E-07  181.38 mm     7.92 mm    11.13 mm  
