 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Barium.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  3.5100E+00 g/cm3 = 1.5392E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ba     56    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  35.00 MeV   8.649E-03  3.292E-06    6.60 mm   336.73 um   566.04 um  
  37.50 MeV   8.221E-03  3.097E-06    7.43 mm   372.95 um   633.74 um  
  40.00 MeV   7.839E-03  2.925E-06    8.31 mm   410.02 um   704.51 um  
  45.00 MeV   7.187E-03  2.635E-06   10.18 mm   520.35 um   855.06 um  
  50.00 MeV   6.652E-03  2.399E-06   12.21 mm   628.53 um     1.02 mm  
  55.00 MeV   6.203E-03  2.204E-06   14.40 mm   736.82 um     1.19 mm  
  60.00 MeV   5.820E-03  2.039E-06   16.73 mm   846.28 um     1.37 mm  
  65.00 MeV   5.491E-03  1.899E-06   19.22 mm   957.47 um     1.57 mm  
  70.00 MeV   5.203E-03  1.777E-06   21.85 mm     1.07 mm     1.77 mm  
  80.00 MeV   4.727E-03  1.577E-06   27.52 mm     1.42 mm     2.21 mm  
  90.00 MeV   4.346E-03  1.419E-06   33.73 mm     1.75 mm     2.68 mm  
 100.00 MeV   4.035E-03  1.291E-06   40.45 mm     2.09 mm     3.19 mm  
 110.00 MeV   3.776E-03  1.185E-06   47.66 mm     2.42 mm     3.73 mm  
 120.00 MeV   3.557E-03  1.096E-06   55.34 mm     2.76 mm     4.30 mm  
 130.00 MeV   3.369E-03  1.020E-06   63.47 mm     3.10 mm     4.90 mm  
 140.00 MeV   3.206E-03  9.542E-07   72.04 mm     3.44 mm     5.52 mm  
 150.00 MeV   3.064E-03  8.966E-07   81.02 mm     3.80 mm     6.18 mm  
 160.00 MeV   2.937E-03  8.459E-07   90.41 mm     4.15 mm     6.85 mm  
 170.00 MeV   2.825E-03  8.009E-07  100.19 mm     4.51 mm     7.55 mm  
 180.00 MeV   2.725E-03  7.606E-07  110.34 mm     4.88 mm     8.27 mm  
 200.00 MeV   2.553E-03  6.915E-07  131.71 mm     6.01 mm     9.77 mm  
 225.00 MeV   2.378E-03  6.216E-07  160.32 mm     7.57 mm    11.76 mm  
 250.00 MeV   2.238E-03  5.650E-07  190.88 mm     9.05 mm    13.85 mm  
 275.00 MeV   2.122E-03  5.182E-07  223.23 mm    10.49 mm    16.02 mm  
 300.00 MeV   2.025E-03  4.788E-07  257.26 mm    11.91 mm    18.28 mm  
 325.00 MeV   1.943E-03  4.453E-07  292.83 mm    13.31 mm    20.61 mm  
 350.00 MeV   1.872E-03  4.163E-07  329.82 mm    14.69 mm    23.00 mm  
 375.00 MeV   1.811E-03  3.909E-07  368.15 mm    16.07 mm    25.44 mm  
 400.00 MeV   1.758E-03  3.686E-07  407.71 mm    17.43 mm    27.94 mm  
 450.00 MeV   1.669E-03  3.311E-07  490.16 mm    21.73 mm    33.04 mm  
 500.00 MeV   1.599E-03  3.008E-07  576.63 mm    25.69 mm    38.26 mm  
 550.00 MeV   1.543E-03  2.757E-07  666.61 mm    29.43 mm    43.58 mm  
 600.00 MeV   1.496E-03  2.547E-07  759.65 mm    33.01 mm    48.96 mm  
 650.00 MeV   1.458E-03  2.367E-07  855.39 mm    36.46 mm    54.38 mm  
 700.00 MeV   1.425E-03  2.212E-07  953.50 mm    39.80 mm    59.83 mm  
