 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Calcium.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  1.5400E+00 g/cm3 = 2.3138E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ca     20    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  90.00 MeV   6.199E-03  2.384E-06   53.27 mm     2.47 mm     2.45 mm  
 100.00 MeV   5.739E-03  2.166E-06   64.11 mm     2.95 mm     2.93 mm  
 110.00 MeV   5.358E-03  1.987E-06   75.77 mm     3.43 mm     3.45 mm  
 120.00 MeV   5.036E-03  1.835E-06   88.22 mm     3.91 mm     3.99 mm  
 130.00 MeV   4.761E-03  1.706E-06  101.43 mm     4.39 mm     4.56 mm  
 140.00 MeV   4.523E-03  1.595E-06  115.37 mm     4.88 mm     5.15 mm  
 150.00 MeV   4.315E-03  1.498E-06  130.01 mm     5.36 mm     5.78 mm  
 160.00 MeV   4.131E-03  1.412E-06  145.33 mm     5.86 mm     6.42 mm  
 170.00 MeV   3.968E-03  1.336E-06  161.30 mm     6.35 mm     7.10 mm  
 180.00 MeV   3.823E-03  1.268E-06  177.91 mm     6.85 mm     7.79 mm  
 200.00 MeV   3.573E-03  1.152E-06  212.92 mm     8.59 mm     9.24 mm  
 225.00 MeV   3.322E-03  1.034E-06  259.87 mm    11.03 mm    11.15 mm  
 250.00 MeV   3.119E-03  9.390E-07  310.13 mm    13.30 mm    13.18 mm  
 275.00 MeV   2.953E-03  8.604E-07  363.44 mm    15.47 mm    15.29 mm  
 300.00 MeV   2.813E-03  7.945E-07  419.58 mm    17.59 mm    17.49 mm  
 325.00 MeV   2.695E-03  7.382E-07  478.33 mm    19.65 mm    19.76 mm  
 350.00 MeV   2.594E-03  6.897E-07  539.53 mm    21.69 mm    22.09 mm  
 375.00 MeV   2.507E-03  6.473E-07  602.99 mm    23.69 mm    24.48 mm  
 400.00 MeV   2.430E-03  6.100E-07  668.56 mm    25.67 mm    26.92 mm  
 450.00 MeV   2.303E-03  5.474E-07  805.40 mm    32.55 mm    31.92 mm  
 500.00 MeV   2.203E-03  4.968E-07  949.14 mm    38.78 mm    37.05 mm  
 550.00 MeV   2.121E-03  4.551E-07    1.10 m     44.60 mm    42.28 mm  
 600.00 MeV   2.055E-03  4.200E-07    1.25 m     50.12 mm    47.59 mm  
 650.00 MeV   1.999E-03  3.902E-07    1.41 m     55.40 mm    52.94 mm  
 700.00 MeV   1.953E-03  3.644E-07    1.58 m     60.49 mm    58.32 mm  
 800.00 MeV   1.879E-03  3.221E-07    1.92 m     77.84 mm    69.12 mm  
 900.00 MeV   1.825E-03  2.889E-07    2.27 m     92.94 mm    79.89 mm  
   1.00 GeV   1.784E-03  2.621E-07    2.62 m    106.60 mm    90.57 mm  
   1.10 GeV   1.753E-03  2.400E-07    2.99 m    119.22 mm   101.12 mm  
   1.20 GeV   1.728E-03  2.214E-07    3.36 m    131.01 mm   111.50 mm  
   1.30 GeV   1.709E-03  2.056E-07    3.74 m    142.12 mm   121.72 mm  
   1.40 GeV   1.694E-03  1.920E-07    4.12 m    152.66 mm   131.74 mm  
   1.50 GeV   1.683E-03  1.801E-07    4.51 m    162.68 mm   141.57 mm  
   1.60 GeV   1.674E-03  1.696E-07    4.89 m    172.26 mm   151.21 mm  
   1.70 GeV   1.667E-03  1.603E-07    5.28 m    181.44 mm   160.66 mm  
   1.80 GeV   1.661E-03  1.521E-07    5.67 m    190.25 mm   169.92 mm  
   2.00 GeV   1.655E-03  1.379E-07    6.45 m    221.17 mm   187.88 mm  
   2.25 GeV   1.651E-03  1.236E-07    7.43 m    262.27 mm   209.35 mm  
   2.50 GeV   1.652E-03  1.121E-07    8.41 m    297.87 mm   229.79 mm  
   2.75 GeV   1.654E-03  1.026E-07    9.39 m    329.62 mm   249.29 mm  
   3.00 GeV   1.659E-03  9.459E-08   10.37 m    358.50 mm   267.93 mm  
   3.25 GeV   1.664E-03  8.780E-08   11.35 m    385.09 mm   285.78 mm  
   3.50 GeV   1.670E-03  8.194E-08   12.32 m    409.81 mm   302.91 mm  
   3.75 GeV   1.677E-03  7.684E-08   13.29 m    432.98 mm   319.39 mm  
   4.00 GeV   1.684E-03  7.236E-08   14.26 m    454.82 mm   335.25 mm  
   4.50 GeV   1.697E-03  6.484E-08   16.18 m    531.00 mm   365.35 mm  
   5.00 GeV   1.711E-03  5.877E-08   18.08 m    596.58 mm   393.53 mm  
   5.50 GeV   1.724E-03  5.377E-08   19.97 m    654.78 mm   420.06 mm  
   6.00 GeV   1.737E-03  4.957E-08   21.84 m    707.46 mm   445.14 mm  
   6.50 GeV   1.749E-03  4.600E-08   23.70 m    755.82 mm   468.95 mm  
   7.00 GeV   1.761E-03  4.292E-08   25.55 m    800.68 mm   491.63 mm  
   8.00 GeV   1.782E-03  3.789E-08   29.22 m    955.13 mm   534.10 mm  
   9.00 GeV   1.802E-03  3.394E-08   32.84 m      1.09 m    573.30 mm  
