 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Oxygen (gas).txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  1.4300E-03 g/cm3 = 5.3825E+19 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      O      8    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 170.00 MeV   4.366E-03  1.460E-06  157.02 m      5.95 m      4.31 m   
 180.00 MeV   4.203E-03  1.385E-06  173.32 m      6.42 m      4.74 m   
 200.00 MeV   3.925E-03  1.257E-06  207.72 m      8.11 m      5.63 m   
 225.00 MeV   3.644E-03  1.128E-06  253.88 m     10.48 m      6.81 m   
 250.00 MeV   3.419E-03  1.023E-06  303.35 m     12.67 m      8.06 m   
 275.00 MeV   3.234E-03  9.372E-07  355.87 m     14.76 m      9.36 m   
 300.00 MeV   3.079E-03  8.648E-07  411.20 m     16.79 m     10.72 m   
 325.00 MeV   2.948E-03  8.032E-07  469.16 m     18.76 m     12.12 m   
 350.00 MeV   2.836E-03  7.500E-07  529.55 m     20.70 m     13.57 m   
 375.00 MeV   2.739E-03  7.036E-07  592.21 m     22.60 m     15.05 m   
 400.00 MeV   2.654E-03  6.629E-07  656.97 m     24.48 m     16.56 m   
 450.00 MeV   2.514E-03  5.944E-07  792.21 m     31.23 m     19.66 m   
 500.00 MeV   2.402E-03  5.391E-07  934.35 m     37.30 m     22.85 m   
 550.00 MeV   2.313E-03  4.935E-07    1.08 km    42.95 m     26.10 m   
 600.00 MeV   2.239E-03  4.553E-07    1.24 km    48.29 m     29.40 m   
 650.00 MeV   2.178E-03  4.227E-07    1.39 km    53.39 m     32.72 m   
 700.00 MeV   2.126E-03  3.946E-07    1.56 km    58.29 m     36.07 m   
 800.00 MeV   2.046E-03  3.486E-07    1.89 km    75.40 m     42.79 m   
 900.00 MeV   1.986E-03  3.124E-07    2.24 km    90.22 m     49.49 m   
   1.00 GeV   1.941E-03  2.833E-07    2.59 km   103.59 m     56.14 m   
   1.10 GeV   1.906E-03  2.592E-07    2.96 km   115.90 m     62.71 m   
   1.20 GeV   1.880E-03  2.391E-07    3.33 km   127.38 m     69.18 m   
   1.30 GeV   1.859E-03  2.219E-07    3.70 km   138.18 m     75.54 m   
   1.40 GeV   1.843E-03  2.071E-07    4.08 km   148.40 m     81.78 m   
   1.50 GeV   1.831E-03  1.942E-07    4.46 km   158.11 m     87.90 m   
   1.60 GeV   1.821E-03  1.829E-07    4.84 km   167.38 m     93.90 m   
   1.70 GeV   1.813E-03  1.728E-07    5.23 km   176.24 m     99.78 m   
   1.80 GeV   1.808E-03  1.638E-07    5.61 km   184.75 m    105.53 m   
   2.00 GeV   1.801E-03  1.485E-07    6.39 km   215.21 m    116.70 m   
   2.25 GeV   1.799E-03  1.330E-07    7.36 km   255.74 m    130.03 m   
   2.50 GeV   1.800E-03  1.206E-07    8.33 km   290.71 m    142.71 m   
   2.75 GeV   1.805E-03  1.103E-07    9.30 km   321.82 m    154.80 m   
   3.00 GeV   1.811E-03  1.017E-07   10.26 km   350.03 m    166.34 m   
   3.25 GeV   1.818E-03  9.434E-08   11.23 km   375.95 m    177.37 m   
   3.50 GeV   1.826E-03  8.802E-08   12.19 km   400.01 m    187.95 m   
   3.75 GeV   1.835E-03  8.252E-08   13.14 km   422.50 m    198.11 m   
   4.00 GeV   1.844E-03  7.768E-08   14.09 km   443.67 m    207.88 m   
   4.50 GeV   1.863E-03  6.957E-08   15.98 km   518.18 m    226.37 m   
   5.00 GeV   1.881E-03  6.303E-08   17.84 km   582.05 m    243.63 m   
   5.50 GeV   1.899E-03  5.764E-08   19.69 km   638.53 m    259.84 m   
   6.00 GeV   1.917E-03  5.312E-08   21.52 km   689.47 m    275.11 m   
   6.50 GeV   1.934E-03  4.928E-08   23.34 km   736.09 m    289.58 m   
   7.00 GeV   1.950E-03  4.597E-08   25.14 km   779.19 m    303.32 m   
   8.00 GeV   1.981E-03  4.055E-08   28.69 km   927.92 m    328.92 m   
   9.00 GeV   2.010E-03  3.631E-08   32.20 km     1.05 km   352.43 m   
  10.00 GeV   2.037E-03  3.289E-08   35.65 km     1.16 km   374.20 m   
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.4300E-02                 eV / Angstrom 
  1.4300E-01                keV / micron   
  1.4300E-01                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  2.6567E+01                 eV / (1E15 atoms/cm2)
  1.4806E+01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
