 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Palladium.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  1.2020E+01 g/cm3 = 6.8030E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Pd     46    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 400.00 MeV   1.855E-03  4.228E-07  112.69 mm     4.69 mm     7.08 mm  
 450.00 MeV   1.760E-03  3.797E-07  135.54 mm     5.87 mm     8.38 mm  
 500.00 MeV   1.685E-03  3.448E-07  159.53 mm     6.95 mm     9.71 mm  
 550.00 MeV   1.624E-03  3.160E-07  184.51 mm     7.97 mm    11.06 mm  
 600.00 MeV   1.574E-03  2.919E-07  210.36 mm     8.95 mm    12.43 mm  
 650.00 MeV   1.533E-03  2.712E-07  236.97 mm     9.89 mm    13.82 mm  
 700.00 MeV   1.498E-03  2.534E-07  264.25 mm    10.79 mm    15.21 mm  
 800.00 MeV   1.443E-03  2.242E-07  320.50 mm    13.72 mm    18.00 mm  
 900.00 MeV   1.403E-03  2.012E-07  378.64 mm    16.30 mm    20.77 mm  
   1.00 GeV   1.373E-03  1.827E-07  438.27 mm    18.65 mm    23.52 mm  
   1.10 GeV   1.350E-03  1.674E-07  499.08 mm    20.83 mm    26.24 mm  
   1.20 GeV   1.332E-03  1.545E-07  560.83 mm    22.87 mm    28.91 mm  
   1.30 GeV   1.318E-03  1.435E-07  623.32 mm    24.80 mm    31.53 mm  
   1.40 GeV   1.308E-03  1.340E-07  686.41 mm    26.64 mm    34.11 mm  
   1.50 GeV   1.300E-03  1.258E-07  749.96 mm    28.39 mm    36.63 mm  
   1.60 GeV   1.294E-03  1.185E-07  813.87 mm    30.07 mm    39.11 mm  
   1.70 GeV   1.289E-03  1.121E-07  878.05 mm    31.68 mm    41.53 mm  
   1.80 GeV   1.285E-03  1.063E-07  942.45 mm    33.23 mm    43.90 mm  
   2.00 GeV   1.282E-03  9.648E-08    1.07 m     38.38 mm    48.50 mm  
   2.25 GeV   1.280E-03  8.653E-08    1.23 m     45.19 mm    53.98 mm  
   2.50 GeV   1.282E-03  7.850E-08    1.40 m     51.13 mm    59.20 mm  
   2.75 GeV   1.286E-03  7.188E-08    1.56 m     56.43 mm    64.18 mm  
   3.00 GeV   1.290E-03  6.632E-08    1.72 m     61.27 mm    68.93 mm  
   3.25 GeV   1.296E-03  6.158E-08    1.88 m     65.72 mm    73.47 mm  
   3.50 GeV   1.302E-03  5.750E-08    2.04 m     69.87 mm    77.82 mm  
   3.75 GeV   1.308E-03  5.394E-08    2.20 m     73.76 mm    82.01 mm  
   4.00 GeV   1.314E-03  5.080E-08    2.36 m     77.42 mm    86.03 mm  
   4.50 GeV   1.327E-03  4.555E-08    2.67 m     89.84 mm    93.65 mm  
   5.00 GeV   1.340E-03  4.130E-08    2.98 m    100.56 mm   100.78 mm  
   5.50 GeV   1.353E-03  3.781E-08    3.29 m    110.08 mm   107.47 mm  
   6.00 GeV   1.365E-03  3.487E-08    3.60 m    118.70 mm   113.78 mm  
   6.50 GeV   1.376E-03  3.237E-08    3.90 m    126.61 mm   119.77 mm  
   7.00 GeV   1.387E-03  3.021E-08    4.20 m    133.94 mm   125.46 mm  
   8.00 GeV   1.407E-03  2.668E-08    4.79 m    158.76 mm   136.09 mm  
   9.00 GeV   1.426E-03  2.391E-08    5.38 m    179.66 mm   145.87 mm  
  10.00 GeV   1.443E-03  2.168E-08    5.96 m    197.94 mm   154.95 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.2020E+02                 eV / Angstrom 
  1.2020E+03                keV / micron   
  1.2020E+03                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  1.7668E+02                 eV / (1E15 atoms/cm2)
  1.7993E+02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
