 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Mercury.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  1.3546E+01 g/cm3 = 4.0668E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Hg     80    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  60.00 MeV   5.151E-03  1.863E-06    4.94 mm   280.82 um   501.22 um  
  65.00 MeV   4.867E-03  1.736E-06    5.66 mm   317.21 um   570.42 um  
  70.00 MeV   4.619E-03  1.625E-06    6.42 mm   354.44 um   643.03 um  
  80.00 MeV   4.206E-03  1.443E-06    8.06 mm   460.29 um   798.07 um  
  90.00 MeV   3.876E-03  1.299E-06    9.86 mm   564.27 um   965.48 um  
 100.00 MeV   3.605E-03  1.183E-06   11.79 mm   668.60 um     1.14 mm  
 110.00 MeV   3.379E-03  1.086E-06   13.87 mm   774.24 um     1.33 mm  
 120.00 MeV   3.187E-03  1.005E-06   16.08 mm   881.63 um     1.53 mm  
 130.00 MeV   3.022E-03  9.354E-07   18.42 mm   990.95 um     1.74 mm  
 140.00 MeV   2.878E-03  8.753E-07   20.87 mm     1.10 mm     1.96 mm  
 150.00 MeV   2.753E-03  8.228E-07   23.45 mm     1.22 mm     2.19 mm  
 160.00 MeV   2.642E-03  7.764E-07   26.14 mm     1.33 mm     2.43 mm  
 170.00 MeV   2.543E-03  7.353E-07   28.94 mm     1.45 mm     2.67 mm  
 180.00 MeV   2.454E-03  6.984E-07   31.85 mm     1.57 mm     2.92 mm  
 200.00 MeV   2.302E-03  6.353E-07   37.96 mm     1.91 mm     3.45 mm  
 225.00 MeV   2.148E-03  5.713E-07   46.13 mm     2.37 mm     4.14 mm  
 250.00 MeV   2.023E-03  5.195E-07   54.85 mm     2.82 mm     4.86 mm  
 275.00 MeV   1.920E-03  4.767E-07   64.07 mm     3.27 mm     5.62 mm  
 300.00 MeV   1.834E-03  4.406E-07   73.77 mm     3.70 mm     6.40 mm  
 325.00 MeV   1.760E-03  4.098E-07   83.89 mm     4.14 mm     7.21 mm  
 350.00 MeV   1.697E-03  3.832E-07   94.42 mm     4.57 mm     8.04 mm  
 375.00 MeV   1.643E-03  3.600E-07  105.32 mm     5.00 mm     8.88 mm  
 400.00 MeV   1.595E-03  3.395E-07  116.57 mm     5.42 mm     9.74 mm  
 450.00 MeV   1.516E-03  3.051E-07  139.99 mm     6.69 mm    11.51 mm  
 500.00 MeV   1.454E-03  2.773E-07  164.54 mm     7.87 mm    13.31 mm  
 550.00 MeV   1.403E-03  2.542E-07  190.07 mm     8.99 mm    15.14 mm  
 600.00 MeV   1.362E-03  2.349E-07  216.46 mm    10.07 mm    17.00 mm  
 650.00 MeV   1.328E-03  2.184E-07  243.60 mm    11.12 mm    18.86 mm  
 700.00 MeV   1.299E-03  2.041E-07  271.41 mm    12.13 mm    20.74 mm  
 800.00 MeV   1.254E-03  1.807E-07  328.66 mm    15.18 mm    24.49 mm  
 900.00 MeV   1.221E-03  1.623E-07  387.76 mm    17.91 mm    28.22 mm  
   1.00 GeV   1.196E-03  1.474E-07  448.28 mm    20.41 mm    31.90 mm  
   1.10 GeV   1.178E-03  1.351E-07  509.94 mm    22.75 mm    35.54 mm  
   1.20 GeV   1.164E-03  1.247E-07  572.47 mm    24.95 mm    39.11 mm  
   1.30 GeV   1.153E-03  1.159E-07  635.71 mm    27.04 mm    42.61 mm  
   1.40 GeV   1.145E-03  1.083E-07  699.47 mm    29.03 mm    46.04 mm  
   1.50 GeV   1.139E-03  1.017E-07  763.66 mm    30.93 mm    49.40 mm  
   1.60 GeV   1.134E-03  9.582E-08  828.16 mm    32.75 mm    52.69 mm  
   1.70 GeV   1.131E-03  9.063E-08  892.90 mm    34.50 mm    55.91 mm  
   1.80 GeV   1.129E-03  8.600E-08  957.80 mm    36.18 mm    59.06 mm  
   2.00 GeV   1.127E-03  7.806E-08    1.09 m     41.45 mm    65.16 mm  
   2.25 GeV   1.128E-03  7.005E-08    1.25 m     48.35 mm    72.42 mm  
   2.50 GeV   1.131E-03  6.358E-08    1.41 m     54.40 mm    79.32 mm  
   2.75 GeV   1.135E-03  5.823E-08    1.58 m     59.84 mm    85.88 mm  
   3.00 GeV   1.141E-03  5.375E-08    1.74 m     64.80 mm    92.14 mm  
   3.25 GeV   1.147E-03  4.992E-08    1.90 m     69.39 mm    98.11 mm  
   3.50 GeV   1.153E-03  4.662E-08    2.06 m     73.66 mm   103.84 mm  
   3.75 GeV   1.160E-03  4.375E-08    2.22 m     77.66 mm   109.33 mm  
   4.00 GeV   1.166E-03  4.122E-08    2.37 m     81.44 mm   114.61 mm  
   4.50 GeV   1.179E-03  3.697E-08    2.69 m     93.78 mm   124.59 mm  
   5.00 GeV   1.192E-03  3.354E-08    3.00 m    104.48 mm   133.91 mm  
   5.50 GeV   1.204E-03  3.070E-08    3.31 m    114.01 mm   142.65 mm  
   6.00 GeV   1.216E-03  2.833E-08    3.61 m    122.65 mm   150.89 mm  
   6.50 GeV   1.227E-03  2.630E-08    3.91 m    130.58 mm   158.69 mm  
   7.00 GeV   1.238E-03  2.456E-08    4.21 m    137.93 mm   166.10 mm  
   8.00 GeV   1.257E-03  2.170E-08    4.80 m    162.34 mm   179.92 mm  
   9.00 GeV   1.275E-03  1.945E-08    5.38 m    182.97 mm   192.61 mm  
  10.00 GeV   1.292E-03  1.764E-08    5.96 m    201.03 mm   204.38 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.3546E+02                 eV / Angstrom 
  1.3546E+03                keV / micron   
  1.3546E+03                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  3.3308E+02                 eV / (1E15 atoms/cm2)
  4.3531E+02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
