 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Terbium.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  8.2300E+00 g/cm3 = 3.1184E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Tb     65    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  12.00 MeV   1.762E-02  8.273E-06  491.48 um    30.02 um    51.67 um  
  13.00 MeV   1.668E-02  7.719E-06  560.81 um    33.63 um    58.42 um  
  14.00 MeV   1.585E-02  7.239E-06  633.95 um    37.34 um    65.48 um  
  15.00 MeV   1.510E-02  6.818E-06  710.84 um    41.15 um    72.86 um  
  16.00 MeV   1.444E-02  6.446E-06  791.42 um    45.05 um    80.55 um  
  17.00 MeV   1.384E-02  6.114E-06  875.62 um    49.06 um    88.54 um  
  18.00 MeV   1.329E-02  5.817E-06  963.41 um    53.16 um    96.82 um  
  20.00 MeV   1.233E-02  5.306E-06    1.15 mm    64.29 um   114.28 um  
  22.50 MeV   1.134E-02  4.786E-06    1.40 mm    79.76 um   137.69 um  
  25.00 MeV   1.051E-02  4.364E-06    1.67 mm    95.20 um   162.82 um  
  27.50 MeV   9.818E-03  4.014E-06    1.97 mm   110.83 um   189.62 um  
  30.00 MeV   9.220E-03  3.718E-06    2.28 mm   126.77 um   218.03 um  
  32.50 MeV   8.701E-03  3.465E-06    2.61 mm   143.07 um   248.01 um  
  35.00 MeV   8.245E-03  3.246E-06    2.97 mm   159.76 um   279.53 um  
  37.50 MeV   7.843E-03  3.054E-06    3.34 mm   176.88 um   312.55 um  
  40.00 MeV   7.484E-03  2.884E-06    3.73 mm   194.41 um   347.03 um  
  45.00 MeV   6.870E-03  2.599E-06    4.56 mm   244.77 um   420.29 um  
  50.00 MeV   6.364E-03  2.367E-06    5.46 mm   294.50 um   499.05 um  
  55.00 MeV   5.940E-03  2.175E-06    6.44 mm   344.51 um   583.10 um  
  60.00 MeV   5.578E-03  2.013E-06    7.47 mm   395.23 um   672.25 um  
  65.00 MeV   5.265E-03  1.875E-06    8.58 mm   446.88 um   766.30 um  
  70.00 MeV   4.993E-03  1.755E-06    9.74 mm   499.58 um   865.11 um  
  80.00 MeV   4.539E-03  1.558E-06   12.26 mm   656.41 um     1.08 mm  
  90.00 MeV   4.177E-03  1.402E-06   15.00 mm   808.77 um     1.30 mm  
 100.00 MeV   3.881E-03  1.276E-06   17.98 mm   960.62 um     1.55 mm  
 110.00 MeV   3.634E-03  1.171E-06   21.17 mm     1.11 mm     1.81 mm  
 120.00 MeV   3.424E-03  1.084E-06   24.56 mm     1.27 mm     2.08 mm  
 130.00 MeV   3.245E-03  1.008E-06   28.16 mm     1.43 mm     2.37 mm  
 140.00 MeV   3.089E-03  9.434E-07   31.94 mm     1.59 mm     2.67 mm  
 150.00 MeV   2.952E-03  8.866E-07   35.91 mm     1.75 mm     2.99 mm  
 160.00 MeV   2.831E-03  8.366E-07   40.05 mm     1.91 mm     3.31 mm  
 170.00 MeV   2.723E-03  7.921E-07   44.37 mm     2.08 mm     3.65 mm  
 180.00 MeV   2.627E-03  7.523E-07   48.85 mm     2.25 mm     3.99 mm  
 200.00 MeV   2.462E-03  6.841E-07   58.29 mm     2.76 mm     4.72 mm  
 225.00 MeV   2.294E-03  6.150E-07   70.91 mm     3.46 mm     5.67 mm  
 250.00 MeV   2.159E-03  5.591E-07   84.39 mm     4.13 mm     6.67 mm  
 275.00 MeV   2.047E-03  5.129E-07   98.67 mm     4.78 mm     7.72 mm  
 300.00 MeV   1.954E-03  4.740E-07  113.68 mm     5.43 mm     8.80 mm  
 325.00 MeV   1.875E-03  4.408E-07  129.37 mm     6.07 mm     9.92 mm  
 350.00 MeV   1.807E-03  4.122E-07  145.69 mm     6.70 mm    11.07 mm  
 375.00 MeV   1.748E-03  3.871E-07  162.60 mm     7.33 mm    12.24 mm  
 400.00 MeV   1.696E-03  3.651E-07  180.05 mm     7.95 mm    13.44 mm  
 450.00 MeV   1.611E-03  3.280E-07  216.43 mm     9.87 mm    15.89 mm  
 500.00 MeV   1.543E-03  2.980E-07  254.59 mm    11.66 mm    18.41 mm  
 550.00 MeV   1.488E-03  2.732E-07  294.31 mm    13.34 mm    20.96 mm  
 600.00 MeV   1.443E-03  2.523E-07  335.38 mm    14.96 mm    23.55 mm  
 650.00 MeV   1.406E-03  2.346E-07  377.65 mm    16.53 mm    26.16 mm  
 700.00 MeV   1.375E-03  2.192E-07  420.97 mm    18.05 mm    28.77 mm  
 800.00 MeV   1.326E-03  1.940E-07  510.26 mm    22.75 mm    34.02 mm  
 900.00 MeV   1.289E-03  1.742E-07  602.49 mm    26.93 mm    39.24 mm  
   1.00 GeV   1.262E-03  1.582E-07  697.03 mm    30.75 mm    44.42 mm  
   1.10 GeV   1.242E-03  1.450E-07  793.40 mm    34.32 mm    49.52 mm  
   1.20 GeV   1.226E-03  1.338E-07  891.21 mm    37.67 mm    54.53 mm  
   1.30 GeV   1.214E-03  1.244E-07  990.16 mm    40.84 mm    59.46 mm  
   1.40 GeV   1.205E-03  1.162E-07    1.09 m     43.86 mm    64.29 mm  
   1.50 GeV   1.198E-03  1.090E-07    1.19 m     46.74 mm    69.02 mm  
   1.60 GeV   1.193E-03  1.028E-07    1.29 m     49.50 mm    73.65 mm  
   1.70 GeV   1.189E-03  9.719E-08    1.39 m     52.15 mm    78.19 mm  
   1.80 GeV   1.186E-03  9.221E-08    1.49 m     54.71 mm    82.63 mm  
   2.00 GeV   1.183E-03  8.369E-08    1.70 m     62.91 mm    91.23 mm  
   2.25 GeV   1.183E-03  7.509E-08    1.95 m     73.72 mm   101.49 mm  
