 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Technetium.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  1.1500E+01 g/cm3 = 7.1395E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Tc     43    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   1.60 GeV   1.350E-03  1.254E-07  814.41 mm    29.89 mm    37.59 mm  
   1.70 GeV   1.345E-03  1.186E-07  878.70 mm    31.49 mm    39.92 mm  
   1.80 GeV   1.342E-03  1.125E-07  943.20 mm    33.03 mm    42.21 mm  
   2.00 GeV   1.337E-03  1.020E-07    1.07 m     38.19 mm    46.63 mm  
   2.25 GeV   1.336E-03  9.151E-08    1.23 m     45.01 mm    51.92 mm  
   2.50 GeV   1.338E-03  8.302E-08    1.40 m     50.94 mm    56.95 mm  
   2.75 GeV   1.341E-03  7.601E-08    1.56 m     56.25 mm    61.74 mm  
   3.00 GeV   1.346E-03  7.013E-08    1.72 m     61.09 mm    66.31 mm  
   3.25 GeV   1.351E-03  6.512E-08    1.88 m     65.55 mm    70.69 mm  
   3.50 GeV   1.357E-03  6.080E-08    2.04 m     69.69 mm    74.89 mm  
   3.75 GeV   1.363E-03  5.703E-08    2.20 m     73.58 mm    78.92 mm  
   4.00 GeV   1.370E-03  5.372E-08    2.36 m     77.25 mm    82.81 mm  
   4.50 GeV   1.383E-03  4.815E-08    2.68 m     89.72 mm    90.16 mm  
   5.00 GeV   1.396E-03  4.367E-08    2.99 m    100.49 mm    97.04 mm  
   5.50 GeV   1.408E-03  3.997E-08    3.30 m    110.05 mm   103.50 mm  
   6.00 GeV   1.420E-03  3.686E-08    3.60 m    118.70 mm   109.60 mm  
   6.50 GeV   1.432E-03  3.422E-08    3.91 m    126.64 mm   115.39 mm  
   7.00 GeV   1.443E-03  3.194E-08    4.21 m    134.01 mm   120.89 mm  
   8.00 GeV   1.463E-03  2.821E-08    4.81 m    159.01 mm   131.18 mm  
   9.00 GeV   1.482E-03  2.528E-08    5.40 m    180.06 mm   140.64 mm  
  10.00 GeV   1.499E-03  2.291E-08    5.98 m    198.48 mm   149.44 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.1500E+02                 eV / Angstrom 
  1.1500E+03                keV / micron   
  1.1500E+03                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  1.6107E+02                 eV / (1E15 atoms/cm2)
  1.5682E+02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
