 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Thallium.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  1.1850E+01 g/cm3 = 3.4916E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Tl     81    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 500.00 MeV   1.444E-03  2.734E-07  189.51 mm     9.08 mm    15.43 mm  
 550.00 MeV   1.394E-03  2.507E-07  218.90 mm    10.38 mm    17.55 mm  
 600.00 MeV   1.353E-03  2.317E-07  249.26 mm    11.62 mm    19.69 mm  
 650.00 MeV   1.319E-03  2.154E-07  280.49 mm    12.83 mm    21.86 mm  
 700.00 MeV   1.291E-03  2.013E-07  312.48 mm    14.00 mm    24.02 mm  
 800.00 MeV   1.246E-03  1.782E-07  378.33 mm    17.51 mm    28.36 mm  
 900.00 MeV   1.214E-03  1.601E-07  446.29 mm    20.65 mm    32.67 mm  
   1.00 GeV   1.190E-03  1.454E-07  515.87 mm    23.53 mm    36.94 mm  
   1.10 GeV   1.171E-03  1.332E-07  586.74 mm    26.22 mm    41.14 mm  
   1.20 GeV   1.158E-03  1.230E-07  658.61 mm    28.75 mm    45.26 mm  
   1.30 GeV   1.147E-03  1.143E-07  731.27 mm    31.15 mm    49.31 mm  
   1.40 GeV   1.139E-03  1.068E-07  804.53 mm    33.44 mm    53.27 mm  
   1.50 GeV   1.133E-03  1.003E-07  878.26 mm    35.63 mm    57.15 mm  
   1.60 GeV   1.129E-03  9.451E-08  952.34 mm    37.72 mm    60.95 mm  
   1.70 GeV   1.126E-03  8.939E-08    1.03 m     39.74 mm    64.66 mm  
   1.80 GeV   1.124E-03  8.482E-08    1.10 m     41.67 mm    68.30 mm  
   2.00 GeV   1.122E-03  7.700E-08    1.25 m     47.71 mm    75.33 mm  
   2.25 GeV   1.124E-03  6.909E-08    1.44 m     55.63 mm    83.71 mm  
   2.50 GeV   1.127E-03  6.271E-08    1.62 m     62.57 mm    91.66 mm  
   2.75 GeV   1.131E-03  5.744E-08    1.81 m     68.81 mm    99.22 mm  
   3.00 GeV   1.137E-03  5.301E-08    2.00 m     74.50 mm   106.43 mm  
   3.25 GeV   1.143E-03  4.924E-08    2.18 m     79.76 mm   113.31 mm  
   3.50 GeV   1.149E-03  4.599E-08    2.36 m     84.66 mm   119.90 mm  
   3.75 GeV   1.156E-03  4.315E-08    2.54 m     89.25 mm   126.23 mm  
   4.00 GeV   1.163E-03  4.066E-08    2.73 m     93.58 mm   132.30 mm  
   4.50 GeV   1.176E-03  3.646E-08    3.09 m    107.72 mm   143.79 mm  
   5.00 GeV   1.189E-03  3.308E-08    3.44 m    119.97 mm   154.51 mm  
   5.50 GeV   1.201E-03  3.029E-08    3.79 m    130.88 mm   164.57 mm  
   6.00 GeV   1.213E-03  2.794E-08    4.14 m    140.77 mm   174.04 mm  
   6.50 GeV   1.224E-03  2.595E-08    4.49 m    149.86 mm   183.01 mm  
   7.00 GeV   1.235E-03  2.423E-08    4.83 m    158.28 mm   191.54 mm  
   8.00 GeV   1.254E-03  2.141E-08    5.51 m    186.24 mm   207.42 mm  
   9.00 GeV   1.272E-03  1.919E-08    6.17 m    209.86 mm   222.02 mm  
  10.00 GeV   1.288E-03  1.740E-08    6.83 m    230.56 mm   235.55 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.1850E+02                 eV / Angstrom 
  1.1850E+03                keV / micron   
  1.1850E+03                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  3.3938E+02                 eV / (1E15 atoms/cm2)
  4.4806E+02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
