 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Lead.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  1.1344E+01 g/cm3 = 3.2971E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Pb     82    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  35.00 MeV   7.523E-03  2.943E-06    2.37 mm   140.27 um   255.33 um  
  37.50 MeV   7.163E-03  2.770E-06    2.66 mm   155.20 um   285.01 um  
  40.00 MeV   6.841E-03  2.617E-06    2.97 mm   170.52 um   315.97 um  
  45.00 MeV   6.290E-03  2.359E-06    3.63 mm   212.22 um   381.64 um  
  50.00 MeV   5.835E-03  2.149E-06    4.34 mm   253.87 um   452.11 um  
  55.00 MeV   5.453E-03  1.976E-06    5.10 mm   296.04 um   527.18 um  
  60.00 MeV   5.126E-03  1.829E-06    5.92 mm   339.03 um   606.69 um  
  65.00 MeV   4.844E-03  1.704E-06    6.79 mm   382.97 um   690.47 um  
  70.00 MeV   4.597E-03  1.595E-06    7.70 mm   427.94 um   778.38 um  
  80.00 MeV   4.186E-03  1.417E-06    9.67 mm   555.36 um   966.09 um  
  90.00 MeV   3.857E-03  1.276E-06   11.82 mm   680.65 um     1.17 mm  
 100.00 MeV   3.587E-03  1.161E-06   14.15 mm   806.44 um     1.39 mm  
 110.00 MeV   3.362E-03  1.066E-06   16.64 mm   933.88 um     1.62 mm  
 120.00 MeV   3.171E-03  9.866E-07   19.29 mm     1.06 mm     1.86 mm  
 130.00 MeV   3.007E-03  9.184E-07   22.09 mm     1.20 mm     2.11 mm  
 140.00 MeV   2.864E-03  8.594E-07   25.04 mm     1.33 mm     2.38 mm  
 150.00 MeV   2.739E-03  8.078E-07   28.13 mm     1.47 mm     2.65 mm  
 160.00 MeV   2.629E-03  7.624E-07   31.36 mm     1.61 mm     2.94 mm  
 170.00 MeV   2.530E-03  7.220E-07   34.72 mm     1.75 mm     3.24 mm  
 180.00 MeV   2.442E-03  6.858E-07   38.21 mm     1.89 mm     3.54 mm  
 200.00 MeV   2.291E-03  6.238E-07   45.54 mm     2.30 mm     4.17 mm  
 225.00 MeV   2.137E-03  5.610E-07   55.34 mm     2.86 mm     5.01 mm  
 250.00 MeV   2.013E-03  5.102E-07   65.80 mm     3.40 mm     5.89 mm  
 275.00 MeV   1.911E-03  4.681E-07   76.87 mm     3.94 mm     6.80 mm  
 300.00 MeV   1.825E-03  4.327E-07   88.49 mm     4.46 mm     7.75 mm  
 325.00 MeV   1.752E-03  4.025E-07  100.64 mm     4.98 mm     8.73 mm  
 350.00 MeV   1.690E-03  3.764E-07  113.27 mm     5.50 mm     9.73 mm  
 375.00 MeV   1.635E-03  3.536E-07  126.34 mm     6.02 mm    10.75 mm  
 400.00 MeV   1.588E-03  3.335E-07  139.83 mm     6.54 mm    11.80 mm  
 450.00 MeV   1.510E-03  2.997E-07  167.92 mm     8.06 mm    13.93 mm  
 500.00 MeV   1.448E-03  2.723E-07  197.36 mm     9.47 mm    16.11 mm  
 550.00 MeV   1.398E-03  2.497E-07  227.97 mm    10.82 mm    18.33 mm  
 600.00 MeV   1.356E-03  2.307E-07  259.61 mm    12.13 mm    20.58 mm  
 650.00 MeV   1.322E-03  2.145E-07  292.14 mm    13.38 mm    22.84 mm  
 700.00 MeV   1.294E-03  2.005E-07  325.47 mm    14.61 mm    25.10 mm  
 800.00 MeV   1.249E-03  1.775E-07  394.09 mm    18.27 mm    29.64 mm  
 900.00 MeV   1.217E-03  1.594E-07  464.89 mm    21.54 mm    34.15 mm  
   1.00 GeV   1.192E-03  1.448E-07  537.41 mm    24.54 mm    38.61 mm  
   1.10 GeV   1.174E-03  1.327E-07  611.26 mm    27.35 mm    43.00 mm  
   1.20 GeV   1.160E-03  1.225E-07  686.15 mm    29.99 mm    47.31 mm  
   1.30 GeV   1.150E-03  1.139E-07  761.87 mm    32.50 mm    51.54 mm  
   1.40 GeV   1.142E-03  1.064E-07  838.22 mm    34.89 mm    55.69 mm  
   1.50 GeV   1.136E-03  9.988E-08  915.06 mm    37.17 mm    59.75 mm  
   1.60 GeV   1.132E-03  9.414E-08  992.26 mm    39.35 mm    63.72 mm  
   1.70 GeV   1.129E-03  8.904E-08    1.07 m     41.46 mm    67.61 mm  
   1.80 GeV   1.127E-03  8.449E-08    1.15 m     43.48 mm    71.41 mm  
   2.00 GeV   1.125E-03  7.670E-08    1.30 m     49.78 mm    78.76 mm  
   2.25 GeV   1.126E-03  6.882E-08    1.50 m     58.03 mm    87.53 mm  
   2.50 GeV   1.129E-03  6.246E-08    1.69 m     65.27 mm    95.84 mm  
   2.75 GeV   1.134E-03  5.722E-08    1.89 m     71.78 mm   103.76 mm  
   3.00 GeV   1.140E-03  5.281E-08    2.08 m     77.71 mm   111.30 mm  
   3.25 GeV   1.146E-03  4.905E-08    2.27 m     83.20 mm   118.50 mm  
   3.50 GeV   1.152E-03  4.581E-08    2.46 m     88.30 mm   125.40 mm  
   3.75 GeV   1.159E-03  4.298E-08    2.65 m     93.09 mm   132.01 mm  
   4.00 GeV   1.165E-03  4.050E-08    2.84 m     97.61 mm   138.37 mm  
   4.50 GeV   1.178E-03  3.632E-08    3.22 m    112.35 mm   150.39 mm  
   5.00 GeV   1.191E-03  3.295E-08    3.59 m    125.13 mm   161.61 mm  
   5.50 GeV   1.204E-03  3.017E-08    3.95 m    136.51 mm   172.13 mm  
   6.00 GeV   1.215E-03  2.784E-08    4.32 m    146.82 mm   182.05 mm  
   6.50 GeV   1.226E-03  2.585E-08    4.68 m    156.30 mm   191.44 mm  
   7.00 GeV   1.237E-03  2.413E-08    5.03 m    165.08 mm   200.36 mm  
   8.00 GeV   1.257E-03  2.132E-08    5.74 m    194.24 mm   216.99 mm  
   9.00 GeV   1.274E-03  1.912E-08    6.44 m    218.87 mm   232.27 mm  
  10.00 GeV   1.290E-03  1.734E-08    7.12 m    240.47 mm   246.44 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.1343E+02                 eV / Angstrom 
  1.1343E+03                keV / micron   
  1.1343E+03                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  3.4404E+02                 eV / (1E15 atoms/cm2)
  4.5658E+02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
