 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Promethium.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  6.4750E+00 g/cm3 = 2.6346E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Pm     61    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 110.00 MeV   3.725E-03  1.199E-06   26.22 mm     1.36 mm     2.16 mm  
 120.00 MeV   3.509E-03  1.109E-06   30.44 mm     1.55 mm     2.49 mm  
 130.00 MeV   3.325E-03  1.032E-06   34.90 mm     1.74 mm     2.83 mm  
 140.00 MeV   3.164E-03  9.652E-07   39.60 mm     1.93 mm     3.19 mm  
 150.00 MeV   3.024E-03  9.071E-07   44.53 mm     2.13 mm     3.57 mm  
 160.00 MeV   2.900E-03  8.558E-07   49.68 mm     2.33 mm     3.96 mm  
 170.00 MeV   2.789E-03  8.103E-07   55.04 mm     2.54 mm     4.36 mm  
 180.00 MeV   2.690E-03  7.696E-07   60.61 mm     2.74 mm     4.78 mm  
 200.00 MeV   2.521E-03  6.997E-07   72.33 mm     3.37 mm     5.64 mm  
 225.00 MeV   2.349E-03  6.290E-07   88.02 mm     4.23 mm     6.79 mm  
 250.00 MeV   2.210E-03  5.718E-07  104.77 mm     5.06 mm     7.99 mm  
 275.00 MeV   2.096E-03  5.245E-07  122.51 mm     5.86 mm     9.24 mm  
 300.00 MeV   2.000E-03  4.847E-07  141.17 mm     6.65 mm    10.54 mm  
 325.00 MeV   1.919E-03  4.508E-07  160.67 mm     7.43 mm    11.88 mm  
 350.00 MeV   1.849E-03  4.214E-07  180.96 mm     8.20 mm    13.26 mm  
 375.00 MeV   1.789E-03  3.958E-07  201.97 mm     8.97 mm    14.67 mm  
 400.00 MeV   1.736E-03  3.732E-07  223.67 mm     9.74 mm    16.11 mm  
 450.00 MeV   1.648E-03  3.353E-07  268.89 mm    12.11 mm    19.05 mm  
 500.00 MeV   1.579E-03  3.046E-07  316.32 mm    14.31 mm    22.06 mm  
 550.00 MeV   1.523E-03  2.793E-07  365.68 mm    16.39 mm    25.12 mm  
 600.00 MeV   1.477E-03  2.579E-07  416.74 mm    18.38 mm    28.23 mm  
 650.00 MeV   1.439E-03  2.398E-07  469.28 mm    20.30 mm    31.35 mm  
 700.00 MeV   1.407E-03  2.241E-07  523.13 mm    22.17 mm    34.49 mm  
 800.00 MeV   1.356E-03  1.983E-07  634.10 mm    27.99 mm    40.78 mm  
 900.00 MeV   1.319E-03  1.780E-07  748.72 mm    33.15 mm    47.05 mm  
   1.00 GeV   1.292E-03  1.616E-07  866.22 mm    37.87 mm    53.25 mm  
   1.10 GeV   1.271E-03  1.481E-07  985.99 mm    42.27 mm    59.36 mm  
   1.20 GeV   1.255E-03  1.368E-07    1.11 m     46.39 mm    65.37 mm  
   1.30 GeV   1.243E-03  1.271E-07    1.23 m     50.30 mm    71.28 mm  
   1.40 GeV   1.233E-03  1.187E-07    1.35 m     54.01 mm    77.06 mm  
   1.50 GeV   1.226E-03  1.114E-07    1.48 m     57.56 mm    82.73 mm  
   1.60 GeV   1.221E-03  1.050E-07    1.61 m     60.96 mm    88.29 mm  
   1.70 GeV   1.217E-03  9.929E-08    1.73 m     64.22 mm    93.72 mm  
   1.80 GeV   1.214E-03  9.420E-08    1.86 m     67.36 mm    99.05 mm  
   2.00 GeV   1.211E-03  8.549E-08    2.11 m     77.53 mm   109.36 mm  
   2.25 GeV   1.211E-03  7.670E-08    2.43 m     90.93 mm   121.65 mm  
   2.50 GeV   1.213E-03  6.959E-08    2.75 m    102.63 mm   133.34 mm  
   2.75 GeV   1.217E-03  6.373E-08    3.06 m    113.12 mm   144.46 mm  
   3.00 GeV   1.223E-03  5.881E-08    3.38 m    122.67 mm   155.07 mm  
   3.25 GeV   1.228E-03  5.462E-08    3.69 m    131.49 mm   165.22 mm  
   3.50 GeV   1.235E-03  5.100E-08    4.00 m    139.69 mm   174.94 mm  
   3.75 GeV   1.241E-03  4.785E-08    4.32 m    147.38 mm   184.27 mm  
   4.00 GeV   1.248E-03  4.508E-08    4.63 m    154.63 mm   193.24 mm  
   4.50 GeV   1.261E-03  4.042E-08    5.24 m    178.84 mm   210.22 mm  
   5.00 GeV   1.274E-03  3.666E-08    5.85 m    199.77 mm   226.08 mm  
   5.50 GeV   1.287E-03  3.356E-08    6.45 m    218.37 mm   240.96 mm  
   6.00 GeV   1.299E-03  3.096E-08    7.05 m    235.21 mm   254.99 mm  
   6.50 GeV   1.310E-03  2.875E-08    7.64 m    250.66 mm   268.28 mm  
   7.00 GeV   1.321E-03  2.683E-08    8.22 m    264.99 mm   280.92 mm  
   8.00 GeV   1.342E-03  2.370E-08    9.38 m    313.10 mm   304.48 mm  
   9.00 GeV   1.360E-03  2.125E-08   10.52 m    353.64 mm   326.14 mm  
  10.00 GeV   1.377E-03  1.926E-08   11.65 m    389.11 mm   346.23 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  6.4748E+01                 eV / Angstrom 
  6.4748E+02                keV / micron   
  6.4748E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  2.4576E+02                 eV / (1E15 atoms/cm2)
  2.8587E+02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
