 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Strontium.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  2.6000E+00 g/cm3 = 1.7869E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Sr     38    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   4.50 MeV   4.314E-02  2.360E-05  245.04 um    13.10 um    20.97 um  
   5.00 MeV   4.021E-02  2.156E-05  290.55 um    15.53 um    24.53 um  
   5.50 MeV   3.771E-02  1.986E-05  339.25 um    17.98 um    28.30 um  
   6.00 MeV   3.554E-02  1.842E-05  391.06 um    20.45 um    32.28 um  
   6.50 MeV   3.364E-02  1.719E-05  445.93 um    22.95 um    36.45 um  
   7.00 MeV   3.196E-02  1.612E-05  503.80 um    25.51 um    40.82 um  
   8.00 MeV   2.911E-02  1.436E-05  628.29 um    33.11 um    50.15 um  
   9.00 MeV   2.679E-02  1.296E-05  764.30 um    40.52 um    60.22 um  
  10.00 MeV   2.485E-02  1.182E-05  911.56 um    47.92 um    71.02 um  
  11.00 MeV   2.320E-02  1.088E-05    1.07 mm    55.41 um    82.53 um  
  12.00 MeV   2.179E-02  1.008E-05    1.24 mm    63.03 um    94.74 um  
  13.00 MeV   2.056E-02  9.397E-06    1.42 mm    70.80 um   107.62 um  
  14.00 MeV   1.947E-02  8.805E-06    1.61 mm    78.75 um   121.16 um  
  15.00 MeV   1.851E-02  8.288E-06    1.81 mm    86.89 um   135.36 um  
  16.00 MeV   1.765E-02  7.830E-06    2.02 mm    95.21 um   150.19 um  
  17.00 MeV   1.688E-02  7.423E-06    2.24 mm   103.72 um   165.66 um  
  18.00 MeV   1.618E-02  7.058E-06    2.47 mm   112.42 um   181.75 um  
  20.00 MeV   1.496E-02  6.432E-06    2.96 mm   139.06 um   215.76 um  
  22.50 MeV   1.370E-02  5.796E-06    3.62 mm   176.63 um   261.63 um  
  25.00 MeV   1.266E-02  5.279E-06    4.35 mm   213.34 um   311.09 um  
  27.50 MeV   1.178E-02  4.851E-06    5.13 mm   250.01 um   364.06 um  
  30.00 MeV   1.104E-02  4.491E-06    5.96 mm   287.03 um   420.43 um  
  32.50 MeV   1.039E-02  4.182E-06    6.85 mm   324.62 um   480.11 um  
  35.00 MeV   9.828E-03  3.915E-06    7.79 mm   362.89 um   543.03 um  
  37.50 MeV   9.330E-03  3.682E-06    8.79 mm   401.91 um   609.12 um  
  40.00 MeV   8.888E-03  3.476E-06    9.83 mm   441.73 um   678.29 um  
  45.00 MeV   8.135E-03  3.129E-06   12.07 mm   568.74 um   825.72 um  
  50.00 MeV   7.517E-03  2.847E-06   14.51 mm   691.49 um   984.79 um  
  55.00 MeV   7.000E-03  2.615E-06   17.14 mm   813.23 um     1.16 mm  
  60.00 MeV   6.561E-03  2.418E-06   19.95 mm   935.46 um     1.34 mm  
  65.00 MeV   6.183E-03  2.251E-06   22.94 mm     1.06 mm     1.53 mm  
  70.00 MeV   5.854E-03  2.106E-06   26.11 mm     1.18 mm     1.73 mm  
  80.00 MeV   5.310E-03  1.868E-06   32.95 mm     1.59 mm     2.16 mm  
  90.00 MeV   4.876E-03  1.680E-06   40.44 mm     1.98 mm     2.63 mm  
 100.00 MeV   4.522E-03  1.527E-06   48.57 mm     2.36 mm     3.13 mm  
 110.00 MeV   4.228E-03  1.402E-06   57.29 mm     2.74 mm     3.67 mm  
 120.00 MeV   3.980E-03  1.296E-06   66.59 mm     3.12 mm     4.24 mm  
 130.00 MeV   3.767E-03  1.205E-06   76.45 mm     3.51 mm     4.83 mm  
 140.00 MeV   3.582E-03  1.127E-06   86.83 mm     3.89 mm     5.46 mm  
 150.00 MeV   3.421E-03  1.059E-06   97.74 mm     4.29 mm     6.10 mm  
 160.00 MeV   3.278E-03  9.985E-07  109.13 mm     4.69 mm     6.78 mm  
 170.00 MeV   3.152E-03  9.451E-07  121.01 mm     5.09 mm     7.48 mm  
 180.00 MeV   3.038E-03  8.974E-07  133.34 mm     5.49 mm     8.20 mm  
 200.00 MeV   2.844E-03  8.155E-07  159.32 mm     6.82 mm     9.70 mm  
 225.00 MeV   2.648E-03  7.327E-07  194.12 mm     8.67 mm    11.68 mm  
 250.00 MeV   2.489E-03  6.657E-07  231.32 mm    10.41 mm    13.77 mm  
 275.00 MeV   2.359E-03  6.104E-07  270.73 mm    12.08 mm    15.95 mm  
 300.00 MeV   2.250E-03  5.638E-07  312.19 mm    13.72 mm    18.22 mm  
 325.00 MeV   2.158E-03  5.242E-07  355.55 mm    15.33 mm    20.55 mm  
 350.00 MeV   2.078E-03  4.899E-07  400.67 mm    16.92 mm    22.95 mm  
 375.00 MeV   2.010E-03  4.600E-07  447.42 mm    18.49 mm    25.40 mm  
 400.00 MeV   1.950E-03  4.336E-07  495.70 mm    20.05 mm    27.91 mm  
 450.00 MeV   1.850E-03  3.893E-07  596.36 mm    25.19 mm    33.03 mm  
 500.00 MeV   1.772E-03  3.536E-07  701.98 mm    29.88 mm    38.29 mm  
 550.00 MeV   1.708E-03  3.240E-07  811.92 mm    34.29 mm    43.63 mm  
 600.00 MeV   1.656E-03  2.992E-07  925.65 mm    38.49 mm    49.05 mm  
 650.00 MeV   1.613E-03  2.780E-07    1.04 m     42.53 mm    54.50 mm  
 700.00 MeV   1.577E-03  2.597E-07    1.16 m     46.42 mm    59.99 mm  
 800.00 MeV   1.520E-03  2.297E-07    1.41 m     59.20 mm    70.97 mm  
 900.00 MeV   1.478E-03  2.062E-07    1.67 m     70.40 mm    81.90 mm  
   1.00 GeV   1.447E-03  1.871E-07    1.93 m     80.58 mm    92.72 mm  
   1.10 GeV   1.423E-03  1.714E-07    2.19 m     89.99 mm   103.40 mm  
   1.20 GeV   1.405E-03  1.582E-07    2.47 m     98.81 mm   113.89 mm  
   1.30 GeV   1.391E-03  1.469E-07    2.74 m    107.13 mm   124.20 mm  
   1.40 GeV   1.380E-03  1.372E-07    3.02 m    115.03 mm   134.30 mm  
   1.50 GeV   1.372E-03  1.288E-07    3.30 m    122.55 mm   144.20 mm  
   1.60 GeV   1.366E-03  1.213E-07    3.58 m    129.73 mm   153.90 mm  
   1.70 GeV   1.361E-03  1.147E-07    3.86 m    136.63 mm   163.39 mm  
   1.80 GeV   1.358E-03  1.088E-07    4.14 m    143.25 mm   172.68 mm  
   2.00 GeV   1.354E-03  9.872E-08    4.70 m    165.67 mm   190.67 mm  
   2.25 GeV   1.354E-03  8.853E-08    5.41 m    195.35 mm   212.13 mm  
   2.50 GeV   1.356E-03  8.031E-08    6.12 m    221.11 mm   232.53 mm  
   2.75 GeV   1.360E-03  7.352E-08    6.83 m    244.13 mm   251.94 mm  
   3.00 GeV   1.366E-03  6.783E-08    7.53 m    265.05 mm   270.47 mm  
   3.25 GeV   1.372E-03  6.298E-08    8.23 m    284.32 mm   288.18 mm  
   3.50 GeV   1.379E-03  5.879E-08    8.93 m    302.24 mm   305.15 mm  
   3.75 GeV   1.386E-03  5.515E-08    9.62 m    319.01 mm   321.43 mm  
   4.00 GeV   1.393E-03  5.194E-08   10.31 m    334.81 mm   337.10 mm  
