 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Tin.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  7.2816E+00 g/cm3 = 3.6939E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Sn     50    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  20.00 MeV   1.365E-02  5.843E-06    1.17 mm    59.27 um    99.79 um  
  22.50 MeV   1.253E-02  5.268E-06    1.43 mm    74.38 um   120.54 um  
  25.00 MeV   1.160E-02  4.801E-06    1.71 mm    89.30 um   142.87 um  
  27.50 MeV   1.081E-02  4.413E-06    2.01 mm   104.31 um   166.72 um  
  30.00 MeV   1.014E-02  4.086E-06    2.33 mm   119.53 um   192.05 um  
  32.50 MeV   9.555E-03  3.807E-06    2.68 mm   135.03 um   218.83 um  
  35.00 MeV   9.045E-03  3.565E-06    3.04 mm   150.87 um   247.03 um  
  37.50 MeV   8.595E-03  3.353E-06    3.43 mm   167.06 um   276.61 um  
  40.00 MeV   8.194E-03  3.167E-06    3.83 mm   183.61 um   307.53 um  
  45.00 MeV   7.510E-03  2.852E-06    4.70 mm   233.88 um   373.34 um  
  50.00 MeV   6.948E-03  2.596E-06    5.63 mm   282.97 um   444.24 um  
  55.00 MeV   6.477E-03  2.385E-06    6.65 mm   331.96 um   520.01 um  
  60.00 MeV   6.076E-03  2.207E-06    7.73 mm   381.39 um   600.49 um  
  65.00 MeV   5.730E-03  2.054E-06    8.88 mm   431.52 um   685.52 um  
  70.00 MeV   5.429E-03  1.922E-06   10.09 mm   482.49 um   774.93 um  
  80.00 MeV   4.930E-03  1.706E-06   12.72 mm   641.70 um   966.40 um  
  90.00 MeV   4.532E-03  1.535E-06   15.59 mm   794.51 um     1.17 mm  
 100.00 MeV   4.207E-03  1.396E-06   18.70 mm   945.69 um     1.40 mm  
 110.00 MeV   3.936E-03  1.281E-06   22.04 mm     1.10 mm     1.63 mm  
 120.00 MeV   3.707E-03  1.185E-06   25.59 mm     1.25 mm     1.88 mm  
 130.00 MeV   3.511E-03  1.102E-06   29.36 mm     1.40 mm     2.15 mm  
 140.00 MeV   3.340E-03  1.031E-06   33.33 mm     1.56 mm     2.42 mm  
 150.00 MeV   3.191E-03  9.689E-07   37.49 mm     1.72 mm     2.71 mm  
