 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Holmium.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  8.7950E+00 g/cm3 = 3.2113E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ho     67    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  20.00 MeV   1.212E-02  5.212E-06    1.10 mm    62.27 um   111.31 um  
  22.50 MeV   1.114E-02  4.702E-06    1.34 mm    77.09 um   134.00 um  
  25.00 MeV   1.034E-02  4.287E-06    1.60 mm    91.91 um   158.35 um  
  27.50 MeV   9.653E-03  3.943E-06    1.88 mm   106.93 um   184.30 um  
  30.00 MeV   9.067E-03  3.653E-06    2.17 mm   122.25 um   211.81 um  
  32.50 MeV   8.558E-03  3.404E-06    2.49 mm   137.92 um   240.83 um  
  35.00 MeV   8.111E-03  3.189E-06    2.82 mm   153.99 um   271.34 um  
  37.50 MeV   7.716E-03  3.001E-06    3.18 mm   170.46 um   303.28 um  
  40.00 MeV   7.364E-03  2.834E-06    3.55 mm   187.34 um   336.64 um  
  45.00 MeV   6.762E-03  2.554E-06    4.34 mm   235.46 um   407.50 um  
  50.00 MeV   6.265E-03  2.326E-06    5.20 mm   283.06 um   483.65 um  
  55.00 MeV   5.848E-03  2.137E-06    6.12 mm   330.97 um   564.91 um  
  60.00 MeV   5.492E-03  1.978E-06    7.11 mm   379.59 um   651.07 um  
  65.00 MeV   5.185E-03  1.842E-06    8.15 mm   429.14 um   741.96 um  
  70.00 MeV   4.918E-03  1.725E-06    9.26 mm   479.71 um   837.43 um  
  80.00 MeV   4.472E-03  1.531E-06   11.65 mm   629.23 um     1.04 mm  
  90.00 MeV   4.116E-03  1.378E-06   14.26 mm   774.72 um     1.26 mm  
 100.00 MeV   3.824E-03  1.254E-06   17.08 mm   919.88 um     1.50 mm  
 110.00 MeV   3.581E-03  1.152E-06   20.11 mm     1.07 mm     1.75 mm  
 120.00 MeV   3.375E-03  1.065E-06   23.33 mm     1.21 mm     2.01 mm  
 130.00 MeV   3.198E-03  9.913E-07   26.74 mm     1.37 mm     2.29 mm  
 140.00 MeV   3.045E-03  9.274E-07   30.33 mm     1.52 mm     2.58 mm  
 150.00 MeV   2.910E-03  8.716E-07   34.09 mm     1.67 mm     2.89 mm  
 160.00 MeV   2.791E-03  8.225E-07   38.03 mm     1.83 mm     3.20 mm  
 170.00 MeV   2.685E-03  7.788E-07   42.12 mm     1.99 mm     3.52 mm  
 180.00 MeV   2.590E-03  7.397E-07   46.37 mm     2.16 mm     3.86 mm  
 200.00 MeV   2.427E-03  6.726E-07   55.32 mm     2.64 mm     4.56 mm  
 225.00 MeV   2.262E-03  6.047E-07   67.30 mm     3.31 mm     5.48 mm  
 250.00 MeV   2.129E-03  5.498E-07   80.08 mm     3.95 mm     6.44 mm  
 275.00 MeV   2.019E-03  5.044E-07   93.62 mm     4.57 mm     7.45 mm  
 300.00 MeV   1.927E-03  4.661E-07  107.86 mm     5.18 mm     8.50 mm  
 325.00 MeV   1.849E-03  4.335E-07  122.74 mm     5.79 mm     9.58 mm  
 350.00 MeV   1.782E-03  4.053E-07  138.22 mm     6.40 mm    10.68 mm  
 375.00 MeV   1.724E-03  3.807E-07  154.25 mm     7.00 mm    11.82 mm  
 400.00 MeV   1.673E-03  3.590E-07  170.81 mm     7.60 mm    12.97 mm  
 450.00 MeV   1.589E-03  3.226E-07  205.31 mm     9.43 mm    15.34 mm  
 500.00 MeV   1.522E-03  2.931E-07  241.49 mm    11.12 mm    17.76 mm  
 550.00 MeV   1.468E-03  2.687E-07  279.15 mm    12.73 mm    20.22 mm  
 600.00 MeV   1.424E-03  2.482E-07  318.10 mm    14.28 mm    22.72 mm  
 650.00 MeV   1.387E-03  2.307E-07  358.19 mm    15.77 mm    25.23 mm  
 700.00 MeV   1.356E-03  2.156E-07  399.27 mm    17.22 mm    27.76 mm  
 800.00 MeV   1.308E-03  1.909E-07  483.94 mm    21.69 mm    32.82 mm  
 900.00 MeV   1.272E-03  1.714E-07  571.40 mm    25.66 mm    37.86 mm  
   1.00 GeV   1.245E-03  1.556E-07  661.06 mm    29.30 mm    42.84 mm  
   1.10 GeV   1.225E-03  1.426E-07  752.45 mm    32.69 mm    47.76 mm  
   1.20 GeV   1.210E-03  1.317E-07  845.21 mm    35.88 mm    52.60 mm  
   1.30 GeV   1.198E-03  1.223E-07  939.04 mm    38.90 mm    57.35 mm  
   1.40 GeV   1.189E-03  1.143E-07    1.03 m     41.78 mm    62.01 mm  
   1.50 GeV   1.182E-03  1.073E-07    1.13 m     44.52 mm    66.58 mm  
   1.60 GeV   1.177E-03  1.011E-07    1.22 m     47.16 mm    71.04 mm  
   1.70 GeV   1.173E-03  9.562E-08    1.32 m     49.69 mm    75.42 mm  
   1.80 GeV   1.170E-03  9.072E-08    1.42 m     52.12 mm    79.70 mm  
   2.00 GeV   1.168E-03  8.234E-08    1.61 m     59.92 mm    88.01 mm  
   2.25 GeV   1.167E-03  7.387E-08    1.85 m     70.17 mm    97.90 mm  
   2.50 GeV   1.170E-03  6.704E-08    2.10 m     79.14 mm   107.31 mm  
   2.75 GeV   1.174E-03  6.140E-08    2.34 m     87.18 mm   116.27 mm  
   3.00 GeV   1.179E-03  5.666E-08    2.58 m     94.52 mm   124.81 mm  
   3.25 GeV   1.185E-03  5.262E-08    2.82 m    101.29 mm   132.98 mm  
   3.50 GeV   1.191E-03  4.914E-08    3.06 m    107.59 mm   140.81 mm  
   3.75 GeV   1.197E-03  4.611E-08    3.29 m    113.50 mm   148.32 mm  
   4.00 GeV   1.204E-03  4.343E-08    3.53 m    119.07 mm   155.55 mm  
   4.50 GeV   1.216E-03  3.895E-08    4.00 m    137.55 mm   169.22 mm  
   5.00 GeV   1.229E-03  3.533E-08    4.46 m    153.53 mm   181.98 mm  
   5.50 GeV   1.242E-03  3.235E-08    4.92 m    167.74 mm   193.95 mm  
   6.00 GeV   1.254E-03  2.984E-08    5.38 m    180.61 mm   205.25 mm  
   6.50 GeV   1.265E-03  2.771E-08    5.83 m    192.42 mm   215.94 mm  
   7.00 GeV   1.276E-03  2.586E-08    6.27 m    203.36 mm   226.10 mm  
   8.00 GeV   1.296E-03  2.285E-08    7.16 m    239.97 mm   245.05 mm  
   9.00 GeV   1.315E-03  2.048E-08    8.03 m    270.83 mm   262.45 mm  
  10.00 GeV   1.332E-03  1.857E-08    8.88 m    297.83 mm   278.58 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  8.7947E+01                 eV / Angstrom 
  8.7947E+02                keV / micron   
  8.7947E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  2.7387E+02                 eV / (1E15 atoms/cm2)
  3.3265E+02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
