 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Argon (gas).txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  1.7800E-03 g/cm3 = 2.6833E+19 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ar     18    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  35.00 MeV   1.153E-02  4.619E-06    9.57 m    406.04 mm   446.09 mm  
  37.50 MeV   1.093E-02  4.341E-06   10.82 m    449.66 mm   501.99 mm  
  40.00 MeV   1.039E-02  4.095E-06   12.13 m    493.97 mm   560.64 mm  
  45.00 MeV   9.482E-03  3.683E-06   14.95 m    648.49 mm   686.02 mm  
  50.00 MeV   8.741E-03  3.348E-06   18.02 m    795.20 mm   821.77 mm  
  55.00 MeV   8.123E-03  3.072E-06   21.34 m    939.10 mm   967.53 mm  
  60.00 MeV   7.599E-03  2.839E-06   24.90 m      1.08 m      1.12 m   
  65.00 MeV   7.150E-03  2.641E-06   28.70 m      1.23 m      1.29 m   
  70.00 MeV   6.760E-03  2.469E-06   32.72 m      1.37 m      1.46 m   
  80.00 MeV   6.115E-03  2.187E-06   41.42 m      1.88 m      1.83 m   
  90.00 MeV   5.604E-03  1.965E-06   50.99 m      2.35 m      2.24 m   
 100.00 MeV   5.188E-03  1.786E-06   61.37 m      2.81 m      2.68 m   
 110.00 MeV   4.843E-03  1.638E-06   72.53 m      3.27 m      3.15 m   
 120.00 MeV   4.552E-03  1.513E-06   84.45 m      3.72 m      3.64 m   
 130.00 MeV   4.304E-03  1.406E-06   97.10 m      4.18 m      4.16 m   
 140.00 MeV   4.088E-03  1.314E-06  110.44 m      4.64 m      4.71 m   
 150.00 MeV   3.900E-03  1.234E-06  124.46 m      5.10 m      5.27 m   
 160.00 MeV   3.735E-03  1.164E-06  139.13 m      5.57 m      5.87 m   
 170.00 MeV   3.588E-03  1.101E-06  154.42 m      6.04 m      6.48 m   
 180.00 MeV   3.456E-03  1.045E-06  170.32 m      6.51 m      7.11 m   
 200.00 MeV   3.231E-03  9.488E-07  203.84 m      8.17 m      8.43 m   
 225.00 MeV   3.004E-03  8.518E-07  248.78 m     10.50 m     10.18 m   
 250.00 MeV   2.821E-03  7.734E-07  296.88 m     12.67 m     12.03 m   
 275.00 MeV   2.671E-03  7.087E-07  347.89 m     14.74 m     13.95 m   
 300.00 MeV   2.545E-03  6.543E-07  401.60 m     16.74 m     15.96 m   
 325.00 MeV   2.439E-03  6.079E-07  457.81 m     18.71 m     18.03 m   
 350.00 MeV   2.348E-03  5.679E-07  516.34 m     20.64 m     20.15 m   
 375.00 MeV   2.269E-03  5.330E-07  577.02 m     22.54 m     22.33 m   
 400.00 MeV   2.200E-03  5.023E-07  639.72 m     24.42 m     24.55 m   
 450.00 MeV   2.086E-03  4.507E-07  770.52 m     30.98 m     29.10 m   
 500.00 MeV   1.995E-03  4.090E-07  907.87 m     36.92 m     33.78 m   
 550.00 MeV   1.922E-03  3.746E-07    1.05 km    42.45 m     38.54 m   
 600.00 MeV   1.863E-03  3.457E-07    1.20 km    47.69 m     43.36 m   
 650.00 MeV   1.813E-03  3.211E-07    1.35 km    52.71 m     48.22 m   
 700.00 MeV   1.771E-03  2.999E-07    1.51 km    57.53 m     53.11 m   
 800.00 MeV   1.706E-03  2.651E-07    1.83 km    74.04 m     62.90 m   
 900.00 MeV   1.658E-03  2.377E-07    2.16 km    88.38 m     72.67 m   
   1.00 GeV   1.622E-03  2.157E-07    2.51 km   101.34 m     82.34 m   
   1.10 GeV   1.594E-03  1.974E-07    2.85 km   113.28 m     91.87 m   
   1.20 GeV   1.573E-03  1.822E-07    3.21 km   124.44 m    101.26 m   
   1.30 GeV   1.557E-03  1.691E-07    3.57 km   134.93 m    110.48 m   
   1.40 GeV   1.545E-03  1.579E-07    3.93 km   144.86 m    119.52 m   
   1.50 GeV   1.535E-03  1.481E-07    4.29 km   154.31 m    128.37 m   
   1.60 GeV   1.528E-03  1.395E-07    4.66 km   163.32 m    137.05 m   
   1.70 GeV   1.523E-03  1.319E-07    5.03 km   171.94 m    145.54 m   
   1.80 GeV   1.519E-03  1.251E-07    5.40 km   180.22 m    153.85 m   
   2.00 GeV   1.515E-03  1.134E-07    6.14 km   209.31 m    169.95 m   
   2.25 GeV   1.514E-03  1.016E-07    7.06 km   247.93 m    189.15 m   
   2.50 GeV   1.517E-03  9.216E-08    7.99 km   281.29 m    207.39 m   
   2.75 GeV   1.522E-03  8.434E-08    8.91 km   310.99 m    224.75 m   
   3.00 GeV   1.529E-03  7.777E-08    9.83 km   337.92 m    241.30 m   
   3.25 GeV   1.536E-03  7.219E-08   10.75 km   362.66 m    257.12 m   
   3.50 GeV   1.544E-03  6.737E-08   11.66 km   385.62 m    272.26 m   
   3.75 GeV   1.552E-03  6.318E-08   12.56 km   407.07 m    286.79 m   
   4.00 GeV   1.561E-03  5.949E-08   13.46 km   427.26 m    300.75 m   
   4.50 GeV   1.578E-03  5.330E-08   15.25 km   497.62 m    327.15 m   
   5.00 GeV   1.595E-03  4.831E-08   17.02 km   557.98 m    351.76 m   
   5.50 GeV   1.612E-03  4.419E-08   18.77 km   611.34 m    374.84 m   
   6.00 GeV   1.628E-03  4.074E-08   20.50 km   659.47 m    396.57 m   
   6.50 GeV   1.644E-03  3.781E-08   22.22 km   703.49 m    417.12 m   
   7.00 GeV   1.659E-03  3.528E-08   23.92 km   744.18 m    436.62 m   
   8.00 GeV   1.687E-03  3.114E-08   27.28 km   883.82 m    472.94 m   
   9.00 GeV   1.713E-03  2.789E-08   30.58 km     1.00 km   506.22 m   
  10.00 GeV   1.737E-03  2.527E-08   33.83 km     1.10 km   537.00 m   
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.7799E-02                 eV / Angstrom 
  1.7799E-01                keV / micron   
  1.7799E-01                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  6.6335E+01                 eV / (1E15 atoms/cm2)
  4.9637E+01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
