 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Cobalt.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  8.9000E+00 g/cm3 = 9.0944E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Co     27    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   3.50 GeV   1.432E-03  6.747E-08    2.48 m     83.31 mm    72.27 mm  
   3.75 GeV   1.437E-03  6.327E-08    2.68 m     88.03 mm    76.22 mm  
   4.00 GeV   1.443E-03  5.959E-08    2.87 m     92.48 mm    80.03 mm  
   4.50 GeV   1.454E-03  5.340E-08    3.26 m    107.88 mm    87.25 mm  
   5.00 GeV   1.466E-03  4.841E-08    3.64 m    121.16 mm    94.02 mm  
   5.50 GeV   1.478E-03  4.430E-08    4.02 m    132.94 mm   100.39 mm  
   6.00 GeV   1.489E-03  4.085E-08    4.40 m    143.61 mm   106.41 mm  
   6.50 GeV   1.500E-03  3.791E-08    4.78 m    153.40 mm   112.13 mm  
   7.00 GeV   1.510E-03  3.538E-08    5.15 m    162.48 mm   117.58 mm  
   8.00 GeV   1.530E-03  3.123E-08    5.89 m    193.59 mm   127.77 mm  
   9.00 GeV   1.548E-03  2.798E-08    6.62 m    219.75 mm   137.17 mm  
  10.00 GeV   1.564E-03  2.536E-08    7.34 m    242.63 mm   145.91 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  8.8997E+01                 eV / Angstrom 
  8.8997E+02                keV / micron   
  8.8997E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  9.7860E+01                 eV / (1E15 atoms/cm2)
  8.0547E+01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
