 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Iridium.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  2.2421E+01 g/cm3 = 7.0249E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ir     77    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  45.00 MeV   6.399E-03  2.438E-06    1.80 mm   103.32 um   184.29 um  
  50.00 MeV   5.935E-03  2.221E-06    2.16 mm   123.74 um   218.37 um  
  55.00 MeV   5.544E-03  2.041E-06    2.54 mm   144.37 um   254.69 um  
  60.00 MeV   5.211E-03  1.890E-06    2.95 mm   165.38 um   293.16 um  
  65.00 MeV   4.923E-03  1.760E-06    3.38 mm   186.84 um   333.71 um  
  70.00 MeV   4.671E-03  1.648E-06    3.83 mm   208.78 um   376.27 um  
  80.00 MeV   4.252E-03  1.463E-06    4.82 mm   271.68 um   467.17 um  
  90.00 MeV   3.917E-03  1.317E-06    5.89 mm   333.35 um   565.35 um  
 100.00 MeV   3.643E-03  1.199E-06    7.05 mm   395.15 um   670.37 um  
 110.00 MeV   3.413E-03  1.101E-06    8.29 mm   457.68 um   781.84 um  
 120.00 MeV   3.219E-03  1.019E-06    9.61 mm   521.21 um   899.39 um  
 130.00 MeV   3.052E-03  9.482E-07   11.01 mm   585.86 um     1.02 mm  
 140.00 MeV   2.907E-03  8.873E-07   12.48 mm   651.67 um     1.15 mm  
 150.00 MeV   2.779E-03  8.340E-07   14.03 mm   718.64 um     1.29 mm  
 160.00 MeV   2.667E-03  7.870E-07   15.64 mm   786.76 um     1.42 mm  
 170.00 MeV   2.567E-03  7.453E-07   17.32 mm   855.99 um     1.57 mm  
 180.00 MeV   2.477E-03  7.079E-07   19.06 mm   926.27 um     1.72 mm  
 200.00 MeV   2.323E-03  6.439E-07   22.72 mm     1.13 mm     2.02 mm  
 225.00 MeV   2.166E-03  5.790E-07   27.61 mm     1.41 mm     2.43 mm  
 250.00 MeV   2.040E-03  5.265E-07   32.84 mm     1.67 mm     2.86 mm  
 275.00 MeV   1.936E-03  4.830E-07   38.37 mm     1.94 mm     3.30 mm  
 300.00 MeV   1.848E-03  4.465E-07   44.18 mm     2.20 mm     3.76 mm  
 325.00 MeV   1.774E-03  4.153E-07   50.25 mm     2.45 mm     4.24 mm  
 350.00 MeV   1.711E-03  3.883E-07   56.57 mm     2.71 mm     4.72 mm  
 375.00 MeV   1.655E-03  3.648E-07   63.11 mm     2.97 mm     5.22 mm  
 400.00 MeV   1.607E-03  3.440E-07   69.85 mm     3.22 mm     5.73 mm  
 450.00 MeV   1.527E-03  3.091E-07   83.91 mm     3.97 mm     6.77 mm  
 500.00 MeV   1.464E-03  2.809E-07   98.65 mm     4.68 mm     7.83 mm  
 550.00 MeV   1.413E-03  2.576E-07  113.98 mm     5.35 mm     8.91 mm  
 600.00 MeV   1.371E-03  2.380E-07  129.83 mm     5.99 mm    10.00 mm  
 650.00 MeV   1.336E-03  2.212E-07  146.13 mm     6.62 mm    11.11 mm  
 700.00 MeV   1.306E-03  2.068E-07  162.84 mm     7.22 mm    12.21 mm  
 800.00 MeV   1.261E-03  1.831E-07  197.26 mm     9.05 mm    14.43 mm  
 900.00 MeV   1.227E-03  1.644E-07  232.79 mm    10.69 mm    16.63 mm  
   1.00 GeV   1.202E-03  1.493E-07  269.19 mm    12.19 mm    18.81 mm  
   1.10 GeV   1.183E-03  1.368E-07  306.29 mm    13.59 mm    20.96 mm  
   1.20 GeV   1.168E-03  1.263E-07  343.94 mm    14.91 mm    23.07 mm  
   1.30 GeV   1.157E-03  1.174E-07  382.01 mm    16.16 mm    25.14 mm  
   1.40 GeV   1.149E-03  1.097E-07  420.42 mm    17.35 mm    27.18 mm  
   1.50 GeV   1.142E-03  1.030E-07  459.08 mm    18.49 mm    29.17 mm  
   1.60 GeV   1.137E-03  9.704E-08  497.95 mm    19.58 mm    31.12 mm  
   1.70 GeV   1.134E-03  9.179E-08  536.97 mm    20.63 mm    33.02 mm  
   1.80 GeV   1.132E-03  8.709E-08  576.11 mm    21.64 mm    34.89 mm  
   2.00 GeV   1.129E-03  7.905E-08  654.56 mm    24.82 mm    38.51 mm  
   2.25 GeV   1.129E-03  7.093E-08  752.78 mm    28.99 mm    42.82 mm  
   2.50 GeV   1.132E-03  6.438E-08  850.91 mm    32.64 mm    46.92 mm  
   2.75 GeV   1.136E-03  5.897E-08  948.81 mm    35.92 mm    50.82 mm  
   3.00 GeV   1.141E-03  5.442E-08    1.05 m     38.92 mm    54.54 mm  
   3.25 GeV   1.146E-03  5.055E-08    1.14 m     41.69 mm    58.10 mm  
   3.50 GeV   1.152E-03  4.721E-08    1.24 m     44.27 mm    61.51 mm  
   3.75 GeV   1.158E-03  4.429E-08    1.34 m     46.69 mm    64.79 mm  
   4.00 GeV   1.164E-03  4.173E-08    1.43 m     48.98 mm    67.94 mm  
   4.50 GeV   1.176E-03  3.743E-08    1.62 m     56.47 mm    73.90 mm  
   5.00 GeV   1.188E-03  3.395E-08    1.81 m     62.97 mm    79.46 mm  
   5.50 GeV   1.200E-03  3.109E-08    2.00 m     68.76 mm    84.69 mm  
   6.00 GeV   1.211E-03  2.868E-08    2.18 m     74.01 mm    89.62 mm  
   6.50 GeV   1.221E-03  2.663E-08    2.36 m     78.83 mm    94.29 mm  
