 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Selenium.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  4.8100E+00 g/cm3 = 3.6684E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Se     34    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   4.00 MeV   4.675E-02  2.621E-05  109.78 um     5.57 um     9.11 um  
   4.50 MeV   4.327E-02  2.368E-05  132.59 um     6.88 um    10.83 um  
   5.00 MeV   4.034E-02  2.163E-05  157.15 um     8.17 um    12.65 um  
   5.50 MeV   3.783E-02  1.992E-05  183.42 um     9.45 um    14.58 um  
   6.00 MeV   3.566E-02  1.848E-05  211.37 um    10.75 um    16.62 um  
   6.50 MeV   3.376E-02  1.724E-05  240.97 um    12.07 um    18.75 um  
   7.00 MeV   3.207E-02  1.616E-05  272.18 um    13.40 um    20.99 um  
   8.00 MeV   2.922E-02  1.439E-05  339.31 um    17.45 um    25.77 um  
   9.00 MeV   2.689E-02  1.299E-05  412.65 um    21.38 um    30.92 um  
  10.00 MeV   2.495E-02  1.184E-05  492.04 um    25.29 um    36.44 um  
  11.00 MeV   2.330E-02  1.089E-05  577.35 um    29.24 um    42.33 um  
  12.00 MeV   2.187E-02  1.009E-05  668.47 um    33.25 um    48.57 um  
  13.00 MeV   2.064E-02  9.409E-06  765.30 um    37.34 um    55.15 um  
  14.00 MeV   1.955E-02  8.815E-06  867.73 um    41.52 um    62.08 um  
  15.00 MeV   1.858E-02  8.296E-06  975.69 um    45.78 um    69.33 um  
  16.00 MeV   1.772E-02  7.837E-06    1.09 mm    50.14 um    76.92 um  
  17.00 MeV   1.694E-02  7.429E-06    1.21 mm    54.60 um    84.82 um  
  18.00 MeV   1.624E-02  7.063E-06    1.33 mm    59.15 um    93.04 um  
  20.00 MeV   1.501E-02  6.435E-06    1.60 mm    73.34 um   110.43 um  
  22.50 MeV   1.375E-02  5.797E-06    1.95 mm    93.39 um   133.88 um  
  25.00 MeV   1.270E-02  5.280E-06    2.34 mm   112.91 um   159.17 um  
  27.50 MeV   1.182E-02  4.851E-06    2.76 mm   132.37 um   186.25 um  
  30.00 MeV   1.107E-02  4.490E-06    3.21 mm   151.98 um   215.08 um  
  32.50 MeV   1.042E-02  4.181E-06    3.69 mm   171.87 um   245.61 um  
  35.00 MeV   9.851E-03  3.913E-06    4.20 mm   192.10 um   277.80 um  
  37.50 MeV   9.351E-03  3.680E-06    4.74 mm   212.70 um   311.62 um  
  40.00 MeV   8.906E-03  3.473E-06    5.30 mm   233.71 um   347.03 um  
  45.00 MeV   8.148E-03  3.126E-06    6.51 mm   301.77 um   422.51 um  
  50.00 MeV   7.527E-03  2.845E-06    7.83 mm   367.34 um   503.99 um  
  55.00 MeV   7.008E-03  2.612E-06    9.25 mm   432.24 um   591.23 um  
  60.00 MeV   6.566E-03  2.415E-06   10.77 mm   497.30 um   684.04 um  
  65.00 MeV   6.187E-03  2.248E-06   12.39 mm   562.96 um   782.22 um  
  70.00 MeV   5.857E-03  2.103E-06   14.10 mm   629.46 um   885.59 um  
  80.00 MeV   5.310E-03  1.865E-06   17.80 mm   848.60 um     1.11 mm  
  90.00 MeV   4.874E-03  1.677E-06   21.86 mm     1.06 mm     1.35 mm  
 100.00 MeV   4.520E-03  1.525E-06   26.25 mm     1.26 mm     1.61 mm  
 110.00 MeV   4.225E-03  1.399E-06   30.98 mm     1.46 mm     1.88 mm  
