 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Nickel.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  8.8955E+00 g/cm3 = 9.1274E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ni     28    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  11.00 MeV   2.663E-02  1.374E-05  271.25 um    13.27 um    17.91 um  
  12.00 MeV   2.498E-02  1.273E-05  314.46 um    15.11 um    20.58 um  
  13.00 MeV   2.354E-02  1.186E-05  360.42 um    16.98 um    23.41 um  
  14.00 MeV   2.228E-02  1.111E-05  409.09 um    18.89 um    26.39 um  
  15.00 MeV   2.116E-02  1.045E-05  460.43 um    20.84 um    29.51 um  
  16.00 MeV   2.016E-02  9.871E-06  514.41 um    22.83 um    32.78 um  
  17.00 MeV   1.926E-02  9.355E-06  570.98 um    24.86 um    36.19 um  
  18.00 MeV   1.845E-02  8.893E-06  630.12 um    26.94 um    39.74 um  
  20.00 MeV   1.704E-02  8.099E-06  755.92 um    33.61 um    47.25 um  
  22.50 MeV   1.559E-02  7.294E-06  927.04 um    43.07 um    57.40 um  
  25.00 MeV   1.439E-02  6.641E-06    1.11 mm    52.22 um    68.37 um  
  27.50 MeV   1.338E-02  6.100E-06    1.31 mm    61.32 um    80.12 um  
  30.00 MeV   1.252E-02  5.645E-06    1.53 mm    70.47 um    92.64 um  
  32.50 MeV   1.178E-02  5.255E-06    1.76 mm    79.72 um   105.92 um  
  35.00 MeV   1.113E-02  4.918E-06    2.00 mm    89.12 um   119.92 um  
  37.50 MeV   1.056E-02  4.624E-06    2.26 mm    98.68 um   134.64 um  
  40.00 MeV   1.006E-02  4.364E-06    2.53 mm   108.42 um   150.06 um  
  45.00 MeV   9.197E-03  3.926E-06    3.11 mm   140.73 um   182.96 um  
  50.00 MeV   8.492E-03  3.572E-06    3.74 mm   171.71 um   218.49 um  
  55.00 MeV   7.902E-03  3.279E-06    4.42 mm   202.26 um   256.56 um  
  60.00 MeV   7.402E-03  3.032E-06    5.15 mm   232.82 um   297.08 um  
  65.00 MeV   6.972E-03  2.821E-06    5.93 mm   263.60 um   339.96 um  
  70.00 MeV   6.598E-03  2.638E-06    6.76 mm   294.71 um   385.12 um  
  80.00 MeV   5.978E-03  2.339E-06    8.53 mm   399.29 um   482.05 um  
