 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Cadmium.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  8.6420E+00 g/cm3 = 4.6301E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Cd     48    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  27.50 MeV   1.116E-02  4.562E-06    1.64 mm    83.94 um   132.06 um  
  30.00 MeV   1.046E-02  4.224E-06    1.90 mm    96.24 um   152.22 um  
  32.50 MeV   9.854E-03  3.935E-06    2.18 mm   108.76 um   173.54 um  
  35.00 MeV   9.326E-03  3.684E-06    2.48 mm   121.54 um   196.00 um  
  37.50 MeV   8.859E-03  3.465E-06    2.80 mm   134.60 um   219.56 um  
  40.00 MeV   8.444E-03  3.272E-06    3.13 mm   147.95 um   244.21 um  
  45.00 MeV   7.736E-03  2.947E-06    3.83 mm   188.89 um   296.68 um  
  50.00 MeV   7.154E-03  2.683E-06    4.60 mm   228.78 um   353.24 um  
  55.00 MeV   6.667E-03  2.464E-06    5.43 mm   268.56 um   413.72 um  
  60.00 MeV   6.253E-03  2.280E-06    6.32 mm   308.66 um   477.98 um  
  65.00 MeV   5.896E-03  2.122E-06    7.26 mm   349.30 um   545.89 um  
  70.00 MeV   5.585E-03  1.986E-06    8.26 mm   390.62 um   617.34 um  
  80.00 MeV   5.069E-03  1.762E-06   10.41 mm   520.68 um   770.39 um  
  90.00 MeV   4.658E-03  1.585E-06   12.76 mm   645.30 um   936.29 um  
 100.00 MeV   4.322E-03  1.442E-06   15.31 mm   768.47 um     1.11 mm  
 110.00 MeV   4.043E-03  1.323E-06   18.05 mm   891.86 um     1.30 mm  
 120.00 MeV   3.807E-03  1.224E-06   20.97 mm     1.02 mm     1.50 mm  
 130.00 MeV   3.604E-03  1.138E-06   24.07 mm     1.14 mm     1.71 mm  
 140.00 MeV   3.428E-03  1.065E-06   27.32 mm     1.27 mm     1.93 mm  
 150.00 MeV   3.275E-03  1.001E-06   30.74 mm     1.40 mm     2.16 mm  
 160.00 MeV   3.139E-03  9.438E-07   34.32 mm     1.53 mm     2.40 mm  
 170.00 MeV   3.018E-03  8.935E-07   38.04 mm     1.66 mm     2.65 mm  
 180.00 MeV   2.910E-03  8.484E-07   41.91 mm     1.80 mm     2.90 mm  
 200.00 MeV   2.724E-03  7.712E-07   50.05 mm     2.22 mm     3.43 mm  
 225.00 MeV   2.537E-03  6.931E-07   60.96 mm     2.81 mm     4.13 mm  
 250.00 MeV   2.385E-03  6.299E-07   72.62 mm     3.36 mm     4.87 mm  
 275.00 MeV   2.261E-03  5.777E-07   84.97 mm     3.90 mm     5.64 mm  
 300.00 MeV   2.156E-03  5.337E-07   97.96 mm     4.43 mm     6.43 mm  
 325.00 MeV   2.068E-03  4.962E-07  111.55 mm     4.95 mm     7.26 mm  
 350.00 MeV   1.992E-03  4.639E-07  125.69 mm     5.47 mm     8.10 mm  
 375.00 MeV   1.926E-03  4.356E-07  140.35 mm     5.98 mm     8.97 mm  
 400.00 MeV   1.868E-03  4.107E-07  155.48 mm     6.49 mm     9.85 mm  
 450.00 MeV   1.773E-03  3.689E-07  187.04 mm     8.12 mm    11.66 mm  
 500.00 MeV   1.697E-03  3.350E-07  220.17 mm     9.62 mm    13.52 mm  
 550.00 MeV   1.635E-03  3.071E-07  254.66 mm    11.03 mm    15.40 mm  
 600.00 MeV   1.585E-03  2.836E-07  290.36 mm    12.38 mm    17.32 mm  
 650.00 MeV   1.543E-03  2.635E-07  327.11 mm    13.68 mm    19.25 mm  
 700.00 MeV   1.508E-03  2.463E-07  364.80 mm    14.94 mm    21.19 mm  
 800.00 MeV   1.453E-03  2.179E-07  442.52 mm    18.99 mm    25.07 mm  
 900.00 MeV   1.412E-03  1.956E-07  522.86 mm    22.55 mm    28.95 mm  
   1.00 GeV   1.381E-03  1.775E-07  605.27 mm    25.80 mm    32.79 mm  
   1.10 GeV   1.358E-03  1.626E-07  689.34 mm    28.82 mm    36.58 mm  
   1.20 GeV   1.340E-03  1.501E-07  774.71 mm    31.66 mm    40.31 mm  
   1.30 GeV   1.326E-03  1.395E-07  861.13 mm    34.34 mm    43.98 mm  
   1.40 GeV   1.315E-03  1.303E-07  948.38 mm    36.89 mm    47.57 mm  
   1.50 GeV   1.307E-03  1.223E-07    1.04 m     39.32 mm    51.10 mm  
   1.60 GeV   1.300E-03  1.152E-07    1.12 m     41.64 mm    54.56 mm  
   1.70 GeV   1.295E-03  1.089E-07    1.21 m     43.88 mm    57.94 mm  
   1.80 GeV   1.292E-03  1.034E-07    1.30 m     46.02 mm    61.26 mm  
   2.00 GeV   1.287E-03  9.378E-08    1.48 m     53.17 mm    67.69 mm  
   2.25 GeV   1.286E-03  8.411E-08    1.71 m     62.62 mm    75.37 mm  
   2.50 GeV   1.287E-03  7.631E-08    1.93 m     70.84 mm    82.68 mm  
   2.75 GeV   1.291E-03  6.988E-08    2.15 m     78.21 mm    89.65 mm  
   3.00 GeV   1.295E-03  6.447E-08    2.38 m     84.92 mm    96.30 mm  
   3.25 GeV   1.301E-03  5.987E-08    2.60 m     91.11 mm   102.67 mm  
   3.50 GeV   1.306E-03  5.590E-08    2.82 m     96.87 mm   108.77 mm  
   3.75 GeV   1.312E-03  5.244E-08    3.04 m    102.26 mm   114.64 mm  
   4.00 GeV   1.319E-03  4.939E-08    3.26 m    107.35 mm   120.28 mm  
   4.50 GeV   1.332E-03  4.428E-08    3.70 m    124.59 mm   130.98 mm  
   5.00 GeV   1.344E-03  4.016E-08    4.13 m    139.47 mm   140.97 mm  
   5.50 GeV   1.357E-03  3.676E-08    4.56 m    152.68 mm   150.36 mm  
   6.00 GeV   1.369E-03  3.390E-08    4.98 m    164.64 mm   159.22 mm  
   6.50 GeV   1.380E-03  3.147E-08    5.40 m    175.62 mm   167.62 mm  
   7.00 GeV   1.392E-03  2.938E-08    5.82 m    185.79 mm   175.61 mm  
