 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Tellurium.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  6.2500E+00 g/cm3 = 2.9496E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Te     52    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   1.40 GeV   1.249E-03  1.178E-07    1.39 m     54.29 mm    72.57 mm  
   1.50 GeV   1.242E-03  1.105E-07    1.51 m     57.85 mm    77.90 mm  
   1.60 GeV   1.236E-03  1.042E-07    1.64 m     61.25 mm    83.13 mm  
   1.70 GeV   1.232E-03  9.850E-08    1.77 m     64.52 mm    88.25 mm  
   1.80 GeV   1.229E-03  9.344E-08    1.90 m     67.66 mm    93.26 mm  
   2.00 GeV   1.226E-03  8.479E-08    2.16 m     78.02 mm   102.96 mm  
   2.25 GeV   1.226E-03  7.606E-08    2.49 m     91.70 mm   114.54 mm  
   2.50 GeV   1.228E-03  6.901E-08    2.81 m    103.62 mm   125.54 mm  
   2.75 GeV   1.232E-03  6.319E-08    3.14 m    114.29 mm   136.01 mm  
   3.00 GeV   1.237E-03  5.831E-08    3.46 m    124.01 mm   146.01 mm  
   3.25 GeV   1.242E-03  5.415E-08    3.78 m    132.97 mm   155.56 mm  
   3.50 GeV   1.248E-03  5.056E-08    4.10 m    141.31 mm   164.72 mm  
   3.75 GeV   1.255E-03  4.743E-08    4.42 m    149.12 mm   173.51 mm  
   4.00 GeV   1.261E-03  4.468E-08    4.74 m    156.48 mm   181.97 mm  
   4.50 GeV   1.274E-03  4.006E-08    5.37 m    181.33 mm   197.98 mm  
   5.00 GeV   1.286E-03  3.633E-08    5.99 m    202.79 mm   212.94 mm  
   5.50 GeV   1.299E-03  3.325E-08    6.61 m    221.86 mm   226.99 mm  
   6.00 GeV   1.310E-03  3.067E-08    7.22 m    239.12 mm   240.24 mm  
   6.50 GeV   1.321E-03  2.848E-08    7.83 m    254.97 mm   252.81 mm  
   7.00 GeV   1.332E-03  2.658E-08    8.43 m    269.67 mm   264.75 mm  
   8.00 GeV   1.351E-03  2.348E-08    9.62 m    319.32 mm   287.06 mm  
   9.00 GeV   1.368E-03  2.104E-08   10.80 m    361.17 mm   307.59 mm  
  10.00 GeV   1.384E-03  1.908E-08   11.96 m    397.81 mm   326.65 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  6.2498E+01                 eV / Angstrom 
  6.2498E+02                keV / micron   
  6.2498E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  2.1188E+02                 eV / (1E15 atoms/cm2)
  2.3741E+02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
