 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Vanadium.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  5.9600E+00 g/cm3 = 7.0455E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      V     23    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 600.00 MeV   1.796E-03  3.397E-07  370.41 mm    14.91 mm    15.24 mm  
 650.00 MeV   1.747E-03  3.155E-07  417.63 mm    16.49 mm    16.96 mm  
 700.00 MeV   1.706E-03  2.947E-07  466.08 mm    18.00 mm    18.68 mm  
 800.00 MeV   1.641E-03  2.606E-07  566.08 mm    23.15 mm    22.15 mm  
 900.00 MeV   1.593E-03  2.337E-07  669.58 mm    27.63 mm    25.61 mm  
   1.00 GeV   1.557E-03  2.120E-07  775.86 mm    31.70 mm    29.04 mm  
   1.10 GeV   1.529E-03  1.942E-07  884.36 mm    35.46 mm    32.43 mm  
   1.20 GeV   1.507E-03  1.792E-07  994.66 mm    38.97 mm    35.77 mm  
   1.30 GeV   1.490E-03  1.664E-07    1.11 m     42.29 mm    39.05 mm  
   1.40 GeV   1.476E-03  1.553E-07    1.22 m     45.43 mm    42.28 mm  
   1.50 GeV   1.466E-03  1.457E-07    1.33 m     48.43 mm    45.45 mm  
   1.60 GeV   1.458E-03  1.373E-07    1.45 m     51.30 mm    48.55 mm  
   1.70 GeV   1.451E-03  1.298E-07    1.56 m     54.05 mm    51.60 mm  
   1.80 GeV   1.446E-03  1.231E-07    1.68 m     56.69 mm    54.59 mm  
   2.00 GeV   1.439E-03  1.116E-07    1.91 m     65.90 mm    60.38 mm  
   2.25 GeV   1.436E-03  1.001E-07    2.20 m     78.14 mm    67.32 mm  
   2.50 GeV   1.435E-03  9.074E-08    2.49 m     88.76 mm    73.93 mm  
   2.75 GeV   1.437E-03  8.305E-08    2.79 m     98.24 mm    80.24 mm  
   3.00 GeV   1.440E-03  7.660E-08    3.08 m    106.87 mm    86.27 mm  
   3.25 GeV   1.445E-03  7.110E-08    3.37 m    114.82 mm    92.05 mm  
   3.50 GeV   1.449E-03  6.636E-08    3.66 m    122.21 mm    97.61 mm  
   3.75 GeV   1.455E-03  6.224E-08    3.95 m    129.15 mm   102.95 mm  
   4.00 GeV   1.460E-03  5.861E-08    4.23 m    135.69 mm   108.09 mm  
   4.50 GeV   1.472E-03  5.252E-08    4.80 m    158.43 mm   117.86 mm  
   5.00 GeV   1.483E-03  4.761E-08    5.37 m    178.01 mm   127.02 mm  
   5.50 GeV   1.495E-03  4.356E-08    5.93 m    195.40 mm   135.63 mm  
   6.00 GeV   1.506E-03  4.016E-08    6.49 m    211.14 mm   143.78 mm  
   6.50 GeV   1.516E-03  3.727E-08    7.05 m    225.59 mm   151.52 mm  
   7.00 GeV   1.527E-03  3.478E-08    7.60 m    239.00 mm   158.90 mm  
   8.00 GeV   1.546E-03  3.070E-08    8.69 m    285.04 mm   172.70 mm  
   9.00 GeV   1.563E-03  2.750E-08    9.77 m    323.77 mm   185.45 mm  
  10.00 GeV   1.579E-03  2.492E-08   10.84 m    357.65 mm   197.30 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  5.9598E+01                 eV / Angstrom 
  5.9598E+02                keV / micron   
  5.9598E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  8.4590E+01                 eV / (1E15 atoms/cm2)
  6.7529E+01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
