 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Hafnium.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  1.3310E+01 g/cm3 = 4.4906E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Hf     72    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  17.00 MeV   1.330E-02  5.857E-06  565.04 um    33.23 um    60.66 um  
  18.00 MeV   1.278E-02  5.573E-06  621.35 um    36.00 um    66.27 um  
  20.00 MeV   1.187E-02  5.084E-06  740.64 um    43.32 um    78.10 um  
  22.50 MeV   1.092E-02  4.588E-06  902.06 um    53.46 um    93.96 um  
  25.00 MeV   1.013E-02  4.184E-06    1.08 mm    63.64 um   110.96 um  
  27.50 MeV   9.464E-03  3.848E-06    1.26 mm    73.98 um   129.08 um  
  30.00 MeV   8.892E-03  3.565E-06    1.47 mm    84.53 um   148.28 um  
  32.50 MeV   8.395E-03  3.323E-06    1.68 mm    95.35 um   168.54 um  
  35.00 MeV   7.959E-03  3.113E-06    1.90 mm   106.44 um   189.82 um  
  37.50 MeV   7.573E-03  2.930E-06    2.14 mm   117.82 um   212.11 um  
  40.00 MeV   7.228E-03  2.767E-06    2.39 mm   129.50 um   235.37 um  
  45.00 MeV   6.639E-03  2.494E-06    2.92 mm   162.27 um   284.77 um  
  50.00 MeV   6.154E-03  2.272E-06    3.50 mm   194.80 um   337.84 um  
  55.00 MeV   5.746E-03  2.088E-06    4.12 mm   227.60 um   394.44 um  
  60.00 MeV   5.398E-03  1.933E-06    4.78 mm   260.94 um   454.45 um  
  65.00 MeV   5.097E-03  1.800E-06    5.48 mm   294.95 um   517.73 um  
  70.00 MeV   4.835E-03  1.685E-06    6.23 mm   329.70 um   584.18 um  
  80.00 MeV   4.399E-03  1.496E-06    7.83 mm   431.03 um   726.19 um  
  90.00 MeV   4.050E-03  1.347E-06    9.58 mm   529.95 um   879.70 um  
 100.00 MeV   3.764E-03  1.226E-06   11.47 mm   628.85 um     1.04 mm  
 110.00 MeV   3.526E-03  1.126E-06   13.50 mm   728.73 um     1.22 mm  
 120.00 MeV   3.324E-03  1.041E-06   15.66 mm   830.08 um     1.40 mm  
 130.00 MeV   3.151E-03  9.691E-07   17.94 mm   933.10 um     1.60 mm  
 140.00 MeV   3.000E-03  9.067E-07   20.35 mm     1.04 mm     1.80 mm  
 150.00 MeV   2.868E-03  8.522E-07   22.87 mm     1.14 mm     2.01 mm  
 160.00 MeV   2.752E-03  8.042E-07   25.51 mm     1.25 mm     2.22 mm  
 170.00 MeV   2.648E-03  7.615E-07   28.25 mm     1.36 mm     2.45 mm  
 180.00 MeV   2.555E-03  7.233E-07   31.09 mm     1.47 mm     2.68 mm  
 200.00 MeV   2.395E-03  6.578E-07   37.08 mm     1.80 mm     3.16 mm  
 225.00 MeV   2.233E-03  5.915E-07   45.09 mm     2.25 mm     3.80 mm  
 250.00 MeV   2.102E-03  5.378E-07   53.64 mm     2.68 mm     4.47 mm  
 275.00 MeV   1.994E-03  4.934E-07   62.69 mm     3.11 mm     5.17 mm  
 300.00 MeV   1.904E-03  4.560E-07   72.21 mm     3.52 mm     5.89 mm  
 325.00 MeV   1.827E-03  4.241E-07   82.15 mm     3.94 mm     6.64 mm  
 350.00 MeV   1.761E-03  3.966E-07   92.49 mm     4.35 mm     7.41 mm  
 375.00 MeV   1.704E-03  3.725E-07  103.20 mm     4.76 mm     8.19 mm  
 400.00 MeV   1.654E-03  3.513E-07  114.25 mm     5.16 mm     8.99 mm  
 450.00 MeV   1.572E-03  3.157E-07  137.28 mm     6.39 mm    10.62 mm  
 500.00 MeV   1.506E-03  2.868E-07  161.44 mm     7.53 mm    12.29 mm  
 550.00 MeV   1.453E-03  2.630E-07  186.57 mm     8.61 mm    13.99 mm  
 600.00 MeV   1.409E-03  2.429E-07  212.55 mm     9.66 mm    15.72 mm  
 650.00 MeV   1.373E-03  2.258E-07  239.29 mm    10.67 mm    17.45 mm  
 700.00 MeV   1.343E-03  2.111E-07  266.69 mm    11.64 mm    19.19 mm  
 800.00 MeV   1.295E-03  1.868E-07  323.15 mm    14.63 mm    22.68 mm  
 900.00 MeV   1.260E-03  1.678E-07  381.47 mm    17.30 mm    26.16 mm  
   1.00 GeV   1.234E-03  1.524E-07  441.24 mm    19.74 mm    29.60 mm  
   1.10 GeV   1.214E-03  1.396E-07  502.17 mm    22.02 mm    32.99 mm  
   1.20 GeV   1.198E-03  1.289E-07  564.01 mm    24.16 mm    36.32 mm  
   1.30 GeV   1.187E-03  1.198E-07  626.56 mm    26.20 mm    39.60 mm  
   1.40 GeV   1.178E-03  1.119E-07  689.69 mm    28.13 mm    42.81 mm  
   1.50 GeV   1.171E-03  1.051E-07  753.26 mm    29.98 mm    45.95 mm  
   1.60 GeV   1.166E-03  9.901E-08  817.18 mm    31.76 mm    49.04 mm  
   1.70 GeV   1.162E-03  9.365E-08  881.36 mm    33.46 mm    52.05 mm  
   1.80 GeV   1.159E-03  8.885E-08  945.73 mm    35.10 mm    55.01 mm  
   2.00 GeV   1.156E-03  8.065E-08    1.07 m     40.32 mm    60.73 mm  
   2.25 GeV   1.156E-03  7.236E-08    1.24 m     47.17 mm    67.56 mm  
